id,Fattening_group.Pen,age,weight,dfi,cfi,previous_weight
61,202022-116,47,67.75,2.642,104.33868843388105,66.75
61,202022-116,48,69.5,2.824,107.16268843388104,67.75
61,202022-116,49,70.5,2.182,109.34468843388105,69.5
61,202022-116,50,72.0,2.757,112.10168843388104,70.5
61,202022-116,51,72.5,2.695,114.79668843388104,72.0
61,202022-116,52,73.5,2.262,117.05868843388104,72.5
61,202022-116,53,75.0,2.651,119.70968843388104,73.5
61,202022-116,54,75.5,2.923,122.63268843388104,75.0
61,202022-116,55,77.25,1.901,124.53368843388104,75.5
61,202022-116,56,79.0,2.724,127.25768843388104,77.25
61,202022-116,57,80.5,2.382,129.63968843388105,79.0
61,202022-116,58,81.5,2.647,132.28668843388104,80.5
61,202022-116,59,82.0,2.554,134.84068843388104,81.5
61,202022-116,60,82.0,2.875,137.71568843388104,82.0
61,202022-116,61,84.5,2.553,140.26868843388104,82.0
61,202022-116,62,85.0,1.841,142.10968843388105,84.5
61,202022-116,63,86.0,2.974,145.08368843388104,85.0
61,202022-116,64,87.0,2.086,147.16968843388105,86.0
61,202022-116,65,89.25,2.913,150.08268843388106,87.0
61,202022-116,66,89.5,2.815,152.89768843388106,89.25
61,202022-116,67,91.5,2.207,155.10468843388105,89.5
61,202022-116,68,92.25,3.239,158.34368843388106,91.5
61,202022-116,69,93.5,2.917,161.26068843388106,92.25
61,202022-116,70,94.0,2.964,164.22468843388106,93.5
61,202022-116,71,95.5,2.609,166.83368843388106,94.0
61,202022-116,72,97.25,2.888,169.72168843388107,95.5
61,202022-116,73,98.0,3.272,172.99368843388106,97.25
61,202022-116,74,99.5,2.917,175.91068843388106,98.0
61,202022-116,75,99.5,3.204,179.11468843388107,99.5
61,202022-116,76,101.5,2.781,181.89568843388108,99.5
61,202022-116,77,102.75,3.255,185.15068843388107,101.5
61,202022-116,78,103.25,2.597,187.74768843388108,102.75
18,202022-115,1,39.25,1.138,43.03863657966019,
18,202022-115,2,39.75,1.531,44.56963657966019,39.25
18,202022-115,3,40.0,1.58,46.14963657966019,39.75
18,202022-115,4,40.5,1.143,47.29263657966019,40.0
18,202022-115,5,41.0,1.496,48.78863657966019,40.5
18,202022-115,6,42.0,1.292,50.080636579660194,41.0
18,202022-115,7,43.0,2.093,52.1736365796602,42.0
18,202022-115,8,43.5,1.141,53.3146365796602,43.0
18,202022-115,9,43.75,1.642,54.9566365796602,43.5
18,202022-115,10,45.5,2.128,57.0846365796602,43.75
18,202022-115,11,47.0,1.894,58.9786365796602,45.5
18,202022-115,12,47.5,1.806,60.784636579660194,47.0
18,202022-115,13,50.0,2.122,62.906636579660194,47.5
18,202022-115,14,50.5,2.23,65.13663657966019,50.0
18,202022-115,15,51.5,2.207,67.34363657966018,50.5
18,202022-115,16,52.5,2.574,69.91763657966018,51.5
18,202022-115,17,54.5,2.834,72.75163657966019,52.5
18,202022-115,18,56.0,2.421,75.17263657966019,54.5
18,202022-115,19,57.5,2.679,77.8516365796602,56.0
18,202022-115,20,58.5,2.552,80.4036365796602,57.5
18,202022-115,21,59.0,2.224,82.6276365796602,58.5
18,202022-115,22,60.0,1.947,84.57463657966021,59.0
18,202022-115,23,60.75,1.929,86.50363657966021,60.0
18,202022-115,24,62.0,2.267,88.7706365796602,60.75
18,202022-115,25,63.0,2.001,90.7716365796602,62.0
18,202022-115,26,64.0,2.067,92.8386365796602,63.0
18,202022-115,27,65.0,1.922,94.7606365796602,64.0
18,202022-115,28,66.0,2.023,96.7836365796602,65.0
18,202022-115,29,66.5,1.978,98.7616365796602,66.0
18,202022-115,30,66.75,2.069,100.8306365796602,66.5
18,202022-115,31,67.5,2.054,102.8846365796602,66.75
18,202022-115,32,68.0,2.122,105.0066365796602,67.5
18,202022-115,33,68.5,1.604,106.6106365796602,68.0
18,202022-115,34,69.5,2.124,108.7346365796602,68.5
18,202022-115,35,71.0,2.199,110.9336365796602,69.5
18,202022-115,36,72.0,2.266,113.1996365796602,71.0
18,202022-115,37,74.0,2.993,116.1926365796602,72.0
18,202022-115,38,75.0,2.476,118.6686365796602,74.0
18,202022-115,39,76.5,2.835,121.50363657966018,75.0
18,202022-115,40,77.5,2.354,123.85763657966018,76.5
18,202022-115,41,78.0,2.906,126.7636365796602,77.5
18,202022-115,42,79.5,2.598,129.3616365796602,78.0
18,202022-115,43,80.5,2.613,131.9746365796602,79.5
18,202022-115,44,81.5,2.53,134.5046365796602,80.5
18,202022-115,45,83.0,3.034,137.5386365796602,81.5
18,202022-115,46,84.5,2.532,140.0706365796602,83.0
18,202022-115,47,86.5,3.081,143.1516365796602,84.5
18,202022-115,48,87.5,3.322,146.4736365796602,86.5
18,202022-115,49,88.75,3.456,149.92963657966018,87.5
18,202022-115,50,90.5,3.047,152.97663657966018,88.75
18,202022-115,51,91.5,3.098,156.0746365796602,90.5
18,202022-115,52,92.0,3.186,159.2606365796602,91.5
18,202022-115,53,92.25,2.806,162.0666365796602,92.0
18,202022-115,54,94.5,3.646,165.7126365796602,92.25
18,202022-115,55,95.5,3.202,168.9146365796602,94.5
18,202022-115,56,98.0,3.559,172.4736365796602,95.5
18,202022-115,57,98.5,3.317,175.7906365796602,98.0
18,202022-115,58,99.5,2.488,178.2786365796602,98.5
18,202022-115,59,101.5,3.145,181.4236365796602,99.5
18,202022-115,60,102.0,3.517,184.9406365796602,101.5
18,202022-115,61,104.75,3.123,188.0636365796602,102.0
18,202022-115,62,106.0,3.87,191.9336365796602,104.75
18,202022-115,63,106.0,2.802,194.7356365796602,106.0
18,202022-115,64,105.5,2.678,197.4136365796602,106.0
18,202022-115,65,109.0,3.712,201.12563657966015,105.5
18,202022-115,66,109.5,2.684,203.80963657966015,109.0
18,202022-115,67,111.0,2.756,206.56563657966015,109.5
18,202022-115,68,111.0,3.435,210.00063657966015,111.0
18,202022-115,69,111.5,2.69,212.69063657966015,111.0
18,202022-115,70,113.5,2.964,215.65463657966015,111.5
18,202022-115,71,114.25,3.3,218.9546365796602,113.5
18,202022-115,72,114.875,3.329,222.2836365796602,114.25
18,202022-115,73,116.0,2.71,224.9936365796602,114.875
18,202022-115,74,117.5,3.031,228.0246365796602,116.0
18,202022-115,75,118.0,3.606,231.6306365796602,117.5
18,202022-115,76,119.5,2.704,234.3346365796602,118.0
18,202022-115,77,120.0,3.949,238.28363657966025,119.5
18,202022-115,78,123.25,3.049,241.33263657966023,120.0
90,202022-115,1,34.764,0.905,33.06069624212025,
90,202022-115,2,36.0,0.564,33.62469624212025,34.764
90,202022-115,3,35.5,0.951,34.57569624212025,36.0
90,202022-115,4,38.5,1.769,36.34469624212025,35.5
90,202022-115,5,38.25,1.661,38.00569624212025,38.5
90,202022-115,6,39.5,1.592,39.59769624212025,38.25
90,202022-115,7,41.0,1.656,41.25369624212025,39.5
90,202022-115,8,41.25,1.5,42.75369624212025,41.0
90,202022-115,9,41.5,2.025,44.77869624212025,41.25
90,202022-115,10,43.25,1.978,46.75669624212025,41.5
90,202022-115,11,44.0,1.574,48.33069624212025,43.25
90,202022-115,12,44.975,1.636,49.96669624212025,44.0
90,202022-115,13,46.25,1.669,51.63569624212025,44.975
90,202022-115,14,47.5,1.74,53.37569624212025,46.25
90,202022-115,15,47.0,1.721,55.096696242120245,47.5
90,202022-115,16,48.25,1.734,56.83069624212025,47.0
90,202022-115,17,49.5,2.274,59.10469624212025,48.25
90,202022-115,18,51.25,1.996,61.10069624212025,49.5
90,202022-115,19,52.0,2.024,63.12469624212025,51.25
90,202022-115,20,53.25,1.771,64.89569624212025,52.0
90,202022-115,21,52.0,2.553,67.44869624212025,53.25
90,202022-115,22,54.5,1.577,69.02569624212025,52.0
90,202022-115,23,57.0,2.46,71.48569624212024,54.5
90,202022-115,24,56.5,2.073,73.55869624212023,57.0
90,202022-115,25,58.0,1.97,75.52869624212023,56.5
90,202022-115,26,58.75,2.107,77.63569624212023,58.0
90,202022-115,27,59.75,2.093,79.72869624212024,58.75
90,202022-115,28,61.0,2.474,82.20269624212024,59.75
90,202022-115,29,61.0,2.489,84.69169624212024,61.0
90,202022-115,30,63.0,1.867,86.55869624212025,61.0
90,202022-115,31,63.25,2.426,88.98469624212025,63.0
90,202022-115,32,64.0,2.402,91.38669624212024,63.25
90,202022-115,33,66.0,2.293,93.67969624212026,64.0
90,202022-115,34,66.75,2.666,96.34569624212024,66.0
90,202022-115,35,67.0,2.644,98.98969624212026,66.75
90,202022-115,36,69.0,2.565,101.55469624212026,67.0
90,202022-115,37,70.0,2.499,104.05369624212024,69.0
90,202022-115,38,71.5,2.533,106.58669624212024,70.0
90,202022-115,39,73.25,2.451,109.03769624212023,71.5
90,202022-115,40,73.25,2.636,111.67369624212024,73.25
90,202022-115,41,74.875,2.342,114.01569624212024,73.25
90,202022-115,42,75.5,2.782,116.79769624212024,74.875
90,202022-115,43,77.75,2.508,119.30569624212023,75.5
90,202022-115,44,78.75,3.03,122.33569624212024,77.75
90,202022-115,45,81.0,2.94,125.27569624212023,78.75
90,202022-115,46,82.0,2.637,127.91269624212023,81.0
90,202022-115,47,82.25,2.492,130.40469624212022,82.0
90,202022-115,48,82.5,2.723,133.12769624212024,82.25
90,202022-115,49,84.0,2.607,135.73469624212024,82.5
90,202022-115,50,86.5,2.833,138.56769624212023,84.0
90,202022-115,51,87.5,2.707,141.27469624212023,86.5
90,202022-115,52,87.5,2.634,143.9086962421202,87.5
90,202022-115,53,87.0,2.586,146.49469624212023,87.5
90,202022-115,54,90.0,2.038,148.53269624212024,87.0
90,202022-115,55,89.75,3.032,151.56469624212025,90.0
90,202022-115,56,91.368,2.148,153.71269624212024,89.75
90,202022-115,57,92.5,2.224,155.93669624212023,91.368
90,202022-115,58,93.389,1.391,157.32769624212025,92.5
90,202022-115,59,94.5,1.954,159.28169624212023,93.389
90,202022-115,60,95.5,2.471,161.75269624212024,94.5
90,202022-115,61,96.571,0.033,161.78569624212022,95.5
90,202022-115,62,97.681,2.071,163.85669624212022,96.571
90,202022-115,63,98.79,1.666,165.52269624212022,97.681
90,202022-115,64,99.0,2.218,167.7406962421202,98.79
90,202022-115,65,101.0,2.457,170.1976962421202,99.0
90,202022-115,66,101.25,3.434,173.6316962421202,101.0
90,202022-115,67,105.0,2.798,176.4296962421202,101.25
90,202022-115,68,104.5,3.477,179.9066962421202,105.0
90,202022-115,69,105.0,3.551,183.4576962421202,104.5
90,202022-115,70,108.0,3.208,186.6656962421202,105.0
90,202022-115,71,107.5,2.845,189.5106962421202,108.0
90,202022-115,72,109.5,3.002,192.5126962421202,107.5
90,202022-115,73,110.0,3.301,195.8136962421202,109.5
90,202022-115,74,112.5,3.373,199.18669624212015,110.0
90,202022-115,75,112.5,3.355,202.54169624212017,112.5
90,202022-115,76,114.25,3.287,205.82869624212017,112.5
90,202022-115,77,114.0,2.682,208.51069624212016,114.25
90,202022-115,78,117.5,3.485,211.99569624212015,114.0
7,202025-13,1,32.289,0.253,30.36910747463158,
7,202025-13,2,33.142,0.0,30.36910747463158,32.289
7,202025-13,3,33.25,0.504,30.87310747463158,33.142
7,202025-13,4,34.25,0.748,31.621107474631582,33.25
7,202025-13,5,36.0,1.024,32.64510747463158,34.25
7,202025-13,6,37.75,1.623,34.26810747463158,36.0
7,202025-13,7,38.0,1.331,35.59910747463158,37.75
7,202025-13,8,37.5,1.14,36.73910747463158,38.0
7,202025-13,9,39.5,1.173,37.91210747463158,37.5
7,202025-13,10,39.5,1.435,39.34710747463159,39.5
7,202025-13,11,40.0,1.17,40.51710747463159,39.5
7,202025-13,12,40.5,1.285,41.80210747463158,40.0
7,202025-13,13,41.0,0.954,42.756107474631584,40.5
7,202025-13,14,41.5,1.266,44.02210747463158,41.0
7,202025-13,15,43.0,1.124,45.146107474631584,41.5
7,202025-13,16,43.5,1.063,46.20910747463159,43.0
7,202025-13,17,44.75,1.209,47.41810747463159,43.5
7,202025-13,18,45.0,1.479,48.89710747463159,44.75
7,202025-13,19,44.5,1.069,49.96610747463159,45.0
7,202025-13,20,46.5,1.522,51.48810747463159,44.5
7,202025-13,21,47.0,1.155,52.64310747463159,46.5
7,202025-13,22,47.5,1.489,54.13210747463159,47.0
7,202025-13,23,49.5,1.525,55.65710747463159,47.5
7,202025-13,24,49.5,1.698,57.35510747463159,49.5
7,202025-13,25,51.5,1.705,59.06010747463159,49.5
7,202025-13,26,52.0,1.882,60.942107474631584,51.5
7,202025-13,27,53.0,1.579,62.521107474631584,52.0
7,202025-13,28,53.75,2.171,64.69210747463158,53.0
7,202025-13,29,55.0,1.713,66.40510747463158,53.75
7,202025-13,30,55.75,1.978,68.38310747463157,55.0
7,202025-13,31,58.5,1.936,70.31910747463158,55.75
7,202025-13,32,59.0,2.264,72.58310747463157,58.5
7,202025-13,33,60.25,1.854,74.43710747463157,59.0
7,202025-13,34,60.5,1.976,76.41310747463157,60.25
7,202025-13,35,62.0,2.606,79.01910747463157,60.5
7,202025-13,36,63.0,2.599,81.61810747463157,62.0
7,202025-13,37,64.5,2.064,83.68210747463158,63.0
7,202025-13,38,65.5,2.43,86.11210747463159,64.5
7,202025-13,39,65.875,2.223,88.33510747463158,65.5
7,202025-13,40,67.5,2.075,90.4101074746316,65.875
7,202025-13,41,68.5,2.134,92.5441074746316,67.5
7,202025-13,42,68.0,1.803,94.34710747463158,68.5
7,202025-13,43,70.0,2.26,96.6071074746316,68.0
7,202025-13,44,71.0,1.997,98.6041074746316,70.0
7,202025-13,45,72.0,1.948,100.55210747463158,71.0
7,202025-13,46,73.0,1.897,102.4491074746316,72.0
7,202025-13,47,74.0,2.215,104.6641074746316,73.0
7,202025-13,48,75.5,2.134,106.7981074746316,74.0
7,202025-13,49,76.5,2.481,109.2791074746316,75.5
7,202025-13,50,78.0,2.665,111.9441074746316,76.5
7,202025-13,51,80.25,2.484,114.4281074746316,78.0
7,202025-13,52,80.5,2.828,117.2561074746316,80.25
7,202025-13,53,82.5,2.186,119.4421074746316,80.5
7,202025-13,54,80.957,1.999,121.4411074746316,82.5
7,202025-13,55,81.76,0.109,121.5501074746316,80.957
7,202025-13,56,78.25,1.22,122.7701074746316,81.76
7,202025-13,57,81.5,2.109,124.87910747463158,78.25
7,202025-13,58,85.25,2.427,127.3061074746316,81.5
7,202025-13,59,87.0,2.922,130.2281074746316,85.25
7,202025-13,60,87.375,3.212,133.4401074746316,87.0
7,202025-13,61,88.0,2.828,136.2681074746316,87.375
7,202025-13,62,89.0,3.386,139.6541074746316,88.0
7,202025-13,63,92.75,2.92,142.57410747463155,89.0
7,202025-13,64,93.0,2.822,145.39610747463158,92.75
7,202025-13,65,94.5,2.998,148.39410747463157,93.0
7,202025-13,66,97.0,2.876,151.27010747463157,94.5
7,202025-13,67,97.0,2.677,153.94710747463157,97.0
7,202025-13,68,100.0,2.806,156.75310747463158,97.0
7,202025-13,69,100.5,2.86,159.6131074746316,100.0
7,202025-13,70,101.25,2.526,162.1391074746316,100.5
16,202025-11,1,39.5,1.468,38.0422016187993,
16,202025-11,2,40.5,1.612,39.654201618799306,39.5
16,202025-11,3,41.0,1.334,40.98820161879931,40.5
16,202025-11,4,43.25,1.932,42.92020161879931,41.0
16,202025-11,5,45.0,1.65,44.57020161879931,43.25
16,202025-11,6,45.5,1.378,45.94820161879931,45.0
16,202025-11,7,45.75,1.414,47.36220161879931,45.5
16,202025-11,8,46.25,1.536,48.89820161879931,45.75
16,202025-11,9,46.5,1.303,50.20120161879931,46.25
16,202025-11,10,48.0,1.776,51.97720161879931,46.5
16,202025-11,11,48.5,1.332,53.309201618799314,48.0
16,202025-11,12,49.5,1.367,54.67620161879931,48.5
16,202025-11,13,50.0,1.57,56.24620161879931,49.5
16,202025-11,14,50.0,1.698,57.94420161879931,50.0
16,202025-11,15,51.0,1.357,59.30120161879931,50.0
16,202025-11,16,51.5,1.693,60.99420161879931,51.0
16,202025-11,17,52.75,1.725,62.71920161879931,51.5
16,202025-11,18,53.5,1.739,64.45820161879931,52.75
16,202025-11,19,55.25,1.527,65.98520161879931,53.5
16,202025-11,20,55.0,1.704,67.6892016187993,55.25
16,202025-11,21,56.0,1.329,69.0182016187993,55.0
16,202025-11,22,56.5,1.578,70.5962016187993,56.0
16,202025-11,23,57.0,2.047,72.6432016187993,56.5
16,202025-11,24,57.75,2.414,75.0572016187993,57.0
16,202025-11,25,59.0,1.696,76.7532016187993,57.75
16,202025-11,26,59.75,2.175,78.92820161879929,59.0
16,202025-11,27,61.25,2.525,81.4532016187993,59.75
16,202025-11,28,63.0,2.106,83.55920161879929,61.25
16,202025-11,29,63.5,1.396,84.9552016187993,63.0
16,202025-11,30,63.5,3.337,88.2922016187993,63.5
16,202025-11,31,65.0,2.003,90.2952016187993,63.5
16,202025-11,32,66.25,2.881,93.1762016187993,65.0
16,202025-11,33,67.5,2.229,95.4052016187993,66.25
16,202025-11,34,68.0,2.543,97.9482016187993,67.5
16,202025-11,35,69.0,1.601,99.5492016187993,68.0
16,202025-11,36,70.75,2.93,102.47920161879932,69.0
16,202025-11,37,71.279,1.995,104.47420161879931,70.75
16,202025-11,38,73.0,2.484,106.95820161879932,71.279
16,202025-11,39,73.5,2.508,109.4662016187993,73.0
16,202025-11,40,73.5,2.351,111.8172016187993,73.5
16,202025-11,41,75.25,2.152,113.9692016187993,73.5
16,202025-11,42,75.5,2.552,116.52120161879932,75.25
16,202025-11,43,76.5,2.122,118.64320161879932,75.5
16,202025-11,44,79.75,2.411,121.05420161879933,76.5
16,202025-11,45,79.5,2.738,123.79220161879933,79.75
16,202025-11,46,80.25,2.606,126.3982016187993,79.5
16,202025-11,47,81.75,2.179,128.5772016187993,80.25
16,202025-11,48,83.0,2.775,131.3522016187993,81.75
16,202025-11,49,83.0,2.17,133.5222016187993,83.0
16,202025-11,50,84.0,2.468,135.9902016187993,83.0
16,202025-11,51,85.0,2.176,138.16620161879928,84.0
16,202025-11,52,85.0,1.621,139.7872016187993,85.0
16,202025-11,53,86.0,1.361,141.14820161879928,85.0
16,202025-11,54,84.0,0.89,142.03820161879926,86.0
16,202025-11,55,85.0,1.998,144.03620161879925,84.0
16,202025-11,56,84.5,1.439,145.47520161879925,85.0
16,202025-11,57,85.25,1.225,146.70020161879924,84.5
16,202025-11,58,85.75,1.963,148.66320161879923,85.25
16,202025-11,59,86.5,2.412,151.07520161879924,85.75
16,202025-11,60,88.0,2.29,153.36520161879923,86.5
16,202025-11,61,89.75,2.462,155.82720161879922,88.0
16,202025-11,62,92.0,2.626,158.45320161879923,89.75
16,202025-11,63,92.25,2.413,160.86620161879924,92.0
16,202025-11,64,93.5,2.483,163.34920161879924,92.25
16,202025-11,65,94.5,3.166,166.51520161879924,93.5
16,202025-11,66,96.0,2.912,169.42720161879924,94.5
16,202025-11,67,96.75,3.34,172.76720161879925,96.0
16,202025-11,68,98.5,2.984,175.75120161879926,96.75
16,202025-11,69,99.5,3.438,179.18920161879925,98.5
16,202025-11,70,101.0,1.799,180.98820161879925,99.5
49,202025-11,1,37.0,1.106,39.93707771745148,
49,202025-11,2,37.25,1.136,41.07307771745148,37.0
49,202025-11,3,37.0,1.08,42.15307771745148,37.25
49,202025-11,4,37.75,1.196,43.34907771745148,37.0
49,202025-11,5,40.0,1.271,44.62007771745148,37.75
49,202025-11,6,41.5,1.078,45.69807771745148,40.0
49,202025-11,7,41.0,1.125,46.82307771745148,41.5
49,202025-11,8,41.0,1.335,48.15807771745149,41.0
49,202025-11,9,44.0,1.32,49.47807771745149,41.0
49,202025-11,10,45.5,1.815,51.29307771745148,44.0
49,202025-11,11,44.0,1.538,52.83107771745148,45.5
49,202025-11,12,46.0,1.699,54.53007771745148,44.0
49,202025-11,13,46.0,1.279,55.80907771745147,46.0
49,202025-11,14,47.0,1.704,57.51307771745147,46.0
49,202025-11,15,48.5,1.427,58.94007771745147,47.0
49,202025-11,16,49.0,1.714,60.65407771745147,48.5
49,202025-11,17,50.25,1.58,62.23407771745147,49.0
49,202025-11,18,50.0,1.904,64.13807771745147,50.25
49,202025-11,19,52.0,2.416,66.55407771745146,50.0
49,202025-11,20,52.0,1.825,68.37907771745147,52.0
49,202025-11,21,53.5,2.101,70.48007771745146,52.0
49,202025-11,22,55.5,2.057,72.53707771745147,53.5
49,202025-11,23,56.0,1.524,74.06107771745147,55.5
49,202025-11,24,56.75,2.509,76.57007771745147,56.0
49,202025-11,25,57.0,1.337,77.90707771745147,56.75
49,202025-11,26,57.5,1.984,79.89107771745147,57.0
49,202025-11,27,58.0,2.014,81.90507771745146,57.5
49,202025-11,28,59.375,2.206,84.11107771745147,58.0
49,202025-11,29,61.5,2.376,86.48707771745147,59.375
49,202025-11,30,61.5,2.251,88.73807771745147,61.5
49,202025-11,31,64.5,2.54,91.27807771745148,61.5
49,202025-11,32,66.25,2.798,94.07607771745148,64.5
49,202025-11,33,67.75,2.351,96.42707771745148,66.25
49,202025-11,34,68.0,2.174,98.60107771745147,67.75
49,202025-11,35,69.5,2.338,100.93907771745148,68.0
49,202025-11,36,70.0,2.017,102.95607771745148,69.5
49,202025-11,37,71.5,2.279,105.23507771745147,70.0
49,202025-11,38,72.5,2.42,107.65507771745148,71.5
49,202025-11,39,73.5,2.088,109.74307771745148,72.5
49,202025-11,40,73.5,2.165,111.90807771745148,73.5
49,202025-11,41,75.0,2.492,114.40007771745148,73.5
49,202025-11,42,74.75,1.845,116.24507771745148,75.0
49,202025-11,43,75.0,2.22,118.46507771745148,74.75
49,202025-11,44,77.5,1.715,120.18007771745148,75.0
49,202025-11,45,77.0,2.225,122.40507771745148,77.5
49,202025-11,46,77.5,1.91,124.31507771745147,77.0
49,202025-11,47,80.25,1.883,126.19807771745148,77.5
49,202025-11,48,80.25,1.945,128.14307771745146,80.25
49,202025-11,49,79.5,1.978,130.12107771745147,80.25
49,202025-11,50,81.5,2.645,132.76607771745148,79.5
49,202025-11,51,83.0,2.542,135.30807771745148,81.5
49,202025-11,52,84.5,2.176,137.48407771745147,83.0
49,202025-11,53,84.5,2.514,139.99807771745148,84.5
49,202025-11,54,86.0,2.447,142.44507771745148,84.5
49,202025-11,55,88.5,2.41,144.85507771745148,86.0
49,202025-11,56,87.5,2.6,147.45507771745147,88.5
49,202025-11,57,88.25,2.15,149.60507771745148,87.5
49,202025-11,58,90.5,2.678,152.28307771745148,88.25
49,202025-11,59,91.0,2.949,155.2320777174515,90.5
49,202025-11,60,92.0,2.165,157.39707771745148,91.0
49,202025-11,61,92.5,2.578,159.97507771745148,92.0
49,202025-11,62,93.162,0.472,160.4470777174515,92.5
49,202025-11,63,92.0,1.242,161.68907771745148,93.162
49,202025-11,64,94.5,1.942,163.6310777174515,92.0
49,202025-11,65,96.0,2.276,165.9070777174515,94.5
49,202025-11,66,97.0,2.998,168.9050777174515,96.0
49,202025-11,67,98.0,3.051,171.95607771745148,97.0
49,202025-11,68,101.0,2.837,174.79307771745147,98.0
49,202025-11,69,101.5,3.422,178.21507771745146,101.0
49,202025-11,70,103.25,3.253,181.46807771745148,101.5
12,202025-14,1,33.222,0.202,31.81954424390042,
12,202025-14,2,33.793,0.625,32.444544243900424,33.222
12,202025-14,3,34.5,0.891,33.33554424390042,33.793
12,202025-14,4,35.25,0.923,34.258544243900424,34.5
12,202025-14,5,35.0,1.15,35.40854424390042,35.25
12,202025-14,6,36.0,0.986,36.39454424390042,35.0
12,202025-14,7,36.5,1.137,37.53154424390042,36.0
12,202025-14,8,37.25,1.293,38.82454424390042,36.5
12,202025-14,9,38.25,1.205,40.02954424390042,37.25
12,202025-14,10,38.5,1.399,41.42854424390042,38.25
12,202025-14,11,38.5,1.098,42.52654424390042,38.5
12,202025-14,12,39.5,1.611,44.137544243900415,38.5
12,202025-14,13,40.5,1.782,45.91954424390042,39.5
12,202025-14,14,41.0,1.48,47.399544243900415,40.5
12,202025-14,15,42.0,0.379,47.77854424390041,41.0
12,202025-14,16,43.5,0.994,48.77254424390041,42.0
12,202025-14,17,44.5,1.944,50.716544243900415,43.5
12,202025-14,18,45.5,2.012,52.728544243900416,44.5
12,202025-14,19,47.0,1.89,54.618544243900416,45.5
12,202025-14,20,47.0,1.686,56.304544243900416,47.0
12,202025-14,21,48.0,2.117,58.421544243900414,47.0
12,202025-14,22,49.0,1.548,59.969544243900415,48.0
12,202025-14,23,50.0,1.786,61.75554424390042,49.0
12,202025-14,24,51.0,0.952,62.707544243900415,50.0
12,202025-14,25,52.75,1.553,64.26054424390041,51.0
12,202025-14,26,53.5,2.007,66.26754424390042,52.75
12,202025-14,27,55.5,2.495,68.76254424390042,53.5
12,202025-14,28,55.5,2.048,70.81054424390042,55.5
12,202025-14,29,56.5,2.487,73.29754424390042,55.5
12,202025-14,30,58.5,2.439,75.73654424390043,56.5
12,202025-14,31,59.0,2.662,78.39854424390043,58.5
12,202025-14,32,60.25,2.025,80.42354424390044,59.0
12,202025-14,33,61.0,2.395,82.81854424390043,60.25
12,202025-14,34,61.5,2.423,85.24154424390044,61.0
12,202025-14,35,62.25,2.291,87.53254424390043,61.5
12,202025-14,36,64.75,2.798,90.33054424390043,62.25
12,202025-14,37,65.75,2.557,92.88754424390044,64.75
12,202025-14,38,67.0,2.556,95.44354424390043,65.75
12,202025-14,39,67.75,2.426,97.86954424390044,67.0
12,202025-14,40,69.0,2.429,100.29854424390044,67.75
12,202025-14,41,69.0,2.233,102.53154424390044,69.0
12,202025-14,42,70.5,2.669,105.20054424390044,69.0
12,202025-14,43,71.75,2.588,107.78854424390045,70.5
12,202025-14,44,73.0,2.472,110.26054424390044,71.75
12,202025-14,45,73.0,1.988,112.24854424390044,73.0
12,202025-14,46,75.0,2.883,115.13154424390042,73.0
12,202025-14,47,76.0,1.853,116.98454424390042,75.0
12,202025-14,48,76.0,2.006,118.99054424390042,76.0
12,202025-14,49,77.0,2.566,121.55654424390042,76.0
12,202025-14,50,79.25,2.353,123.9095442439004,77.0
12,202025-14,51,79.0,2.595,126.5045442439004,79.25
12,202025-14,52,79.5,2.481,128.98554424390042,79.0
12,202025-14,53,80.5,2.503,131.48854424390044,79.5
12,202025-14,54,83.0,2.311,133.79954424390044,80.5
12,202025-14,55,83.0,2.581,136.38054424390043,83.0
12,202025-14,56,83.5,2.465,138.84554424390043,83.0
12,202025-14,57,86.0,3.184,142.02954424390043,83.5
12,202025-14,58,87.0,2.524,144.55354424390043,86.0
12,202025-14,59,88.5,2.627,147.18054424390044,87.0
12,202025-14,60,90.0,2.811,149.99154424390045,88.5
12,202025-14,61,90.5,2.856,152.84754424390044,90.0
12,202025-14,62,91.0,2.446,155.29354424390044,90.5
12,202025-14,63,92.5,3.34,158.63354424390045,91.0
12,202025-14,64,95.0,3.203,161.83654424390045,92.5
12,202025-14,65,96.0,3.503,165.33954424390043,95.0
12,202025-14,66,97.0,3.162,168.50154424390044,96.0
12,202025-14,67,99.0,2.548,171.04954424390044,97.0
12,202025-14,68,101.0,3.618,174.66754424390044,99.0
12,202025-14,69,101.0,3.493,178.16054424390043,101.0
12,202025-14,70,103.5,3.13,181.29054424390043,101.0
45,202025-15,1,31.0,0.605,29.38108707403899,
45,202025-15,2,32.5,0.634,30.01508707403899,31.0
45,202025-15,3,33.375,0.712,30.72708707403899,32.5
45,202025-15,4,34.0,0.796,31.52308707403899,33.375
45,202025-15,5,34.75,2.37,33.89308707403899,34.0
45,202025-15,6,35.5,1.46,35.35308707403899,34.75
45,202025-15,7,36.574,0.445,35.79808707403899,35.5
45,202025-15,8,39.125,1.704,37.50208707403899,36.574
45,202025-15,9,38.5,3.335,40.83708707403899,39.125
45,202025-15,10,38.5,2.243,43.08008707403899,38.5
45,202025-15,11,39.0,1.631,44.71108707403899,38.5
45,202025-15,12,40.0,1.428,46.13908707403899,39.0
45,202025-15,13,41.5,0.353,46.49208707403899,40.0
45,202025-15,14,42.0,2.487,48.97908707403899,41.5
