age,dfi
1,1.517
2,1.644
3,1.602
4,1.607
5,1.792
6,1.374
7,1.773
8,1.693
9,1.737
10,1.685
11,1.69
12,1.633
13,1.726
14,1.765
15,1.715
16,1.69
17,1.742
18,1.811
19,1.832
20,1.868
21,1.933
22,1.943
23,1.865
24,1.77
25,1.808
26,1.847
27,1.829
28,1.965
29,2.017
30,1.972
31,1.931
32,1.967
33,2.015
34,2.065
35,2.131
36,2.066
37,2.129
38,2.235
39,2.176
40,2.226
41,2.221
42,2.239
43,2.211
44,2.132
45,2.305
46,2.157
47,2.179
48,2.262
49,2.188
50,2.298
51,2.323
52,2.222
53,2.33
54,2.397
55,2.343
56,2.58
57,2.306
58,2.327
59,2.254
60,2.042
61,2.201
62,2.234
63,2.229
64,2.24
65,2.283
66,2.161
67,2.456
68,2.551
69,2.434
70,2.392
71,2.393
72,2.575
73,2.352
74,2.612
75,2.368
76,2.364
77,2.355
78,2.249
79,2.367
80,2.279
81,2.363
82,2.274
83,2.385
84,2.359
85,2.397
86,2.482
87,2.369
88,2.504
89,2.53
90,2.477
91,2.543
92,2.553
93,2.601
94,2.562
95,2.61
96,2.626
97,2.603
98,2.625
99,2.625
100,2.641
101,2.625
