age,dfi
1,0.461
2,1.064
3,1.127
4,1.21
5,0.847
6,1.417
7,1.625
8,1.553
9,1.707
10,1.54
11,1.677
12,1.628
13,1.6
14,1.549
15,1.661
16,1.653
17,1.856
18,1.947
19,1.984
20,1.989
21,1.863
22,1.649
23,1.764
24,2.014
25,2.195
26,2.291
27,2.366
28,2.335
29,2.361
30,2.315
31,2.244
32,2.345
33,2.424
34,2.469
35,2.472
36,2.612
37,2.558
38,2.607
39,2.7
40,2.594
41,2.683
42,2.743
43,2.75
44,2.852
45,2.88
46,2.764
47,2.55
48,2.514
49,2.283
50,2.206
51,2.52
52,2.799
53,2.97
54,3.092
55,3.083
56,3.128
57,3.005
58,3.251
59,3.309
60,3.077
61,3.05
62,3.026
63,2.953
64,2.664
65,2.644
66,2.949
67,2.816
68,2.938
69,3.015
70,2.734
71,2.772
72,2.812
73,2.807
74,2.771
75,2.704
76,2.708
77,2.797
78,2.797
79,2.802
80,2.802
81,2.796
82,2.808
83,2.808
84,2.814
85,2.814
86,2.823
87,2.823
88,2.823
89,2.823
90,2.823
91,2.823
92,2.823
93,2.823
94,2.823
95,2.823
96,2.823
97,2.823
98,2.823
99,2.823
100,2.823
101,2.823
