age,dfi
1,1.032
2,1.108
3,1.247
4,1.214
5,1.727
6,1.521
7,1.836
8,1.635
9,1.715
10,1.698
11,1.783
12,1.714
13,1.676
14,1.671
15,1.646
16,1.688
17,1.831
18,1.87
19,1.818
20,1.844
21,1.912
22,1.908
23,1.794
24,1.79
25,1.872
26,1.876
27,1.957
28,1.958
29,1.965
30,2.012
31,2.054
32,2.05
33,2.054
34,2.081
35,2.153
36,2.126
37,2.095
38,2.07
39,2.071
40,2.121
41,2.121
42,2.102
43,2.092
44,2.166
45,2.24
46,2.233
47,2.222
48,2.227
49,2.183
50,2.1
51,2.119
52,2.194
53,2.176
54,2.221
55,2.161
56,2.173
57,2.178
58,2.289
59,2.329
60,2.372
61,2.36
62,2.339
63,2.349
64,2.406
65,2.35
66,2.308
67,2.384
68,2.325
69,2.243
70,2.444
71,2.636
72,2.769
73,2.688
74,2.791
75,2.798
76,2.837
77,2.835
78,2.795
79,2.814
80,2.789
81,2.815
82,2.815
83,2.815
84,2.815
85,2.79
86,2.815
87,2.815
88,2.815
89,2.815
90,2.815
91,2.815
92,2.815
93,2.815
94,2.815
95,2.815
96,2.815
97,2.815
98,2.815
99,2.815
100,2.815
101,2.815
