age,dfi
1,1.943
2,1.595
3,1.725
4,1.731
5,1.735
6,1.794
7,1.554
8,1.749
9,1.763
10,1.795
11,1.798
12,1.802
13,1.874
14,1.958
15,2.038
16,2.09
17,2.225
18,2.232
19,2.215
20,2.326
21,2.229
22,2.228
23,2.221
24,2.156
25,2.129
26,2.284
27,2.284
28,2.292
29,2.319
30,2.379
31,2.433
32,2.437
33,2.484
34,2.531
35,2.486
36,2.75
37,2.718
38,2.763
39,2.595
40,2.647
41,2.823
42,2.368
43,2.321
44,2.412
45,2.41
46,2.485
47,2.358
48,2.432
49,2.448
50,2.498
51,2.578
52,2.534
53,2.622
54,2.713
55,2.685
56,2.71
57,2.774
58,2.807
59,2.737
60,2.818
61,2.879
62,3.042
63,2.88
64,2.781
65,3.068
66,2.85
67,2.832
68,3.07
69,2.953
70,2.995
71,2.894
72,2.894
73,3.098
74,2.957
75,2.835
76,2.924
77,2.893
78,3.008
79,3.049
80,3.136
81,3.18
82,3.097
83,3.22
84,3.218
85,3.29
86,3.332
87,3.242
88,3.252
89,3.398
90,3.386
91,3.424
92,3.357
93,3.424
94,3.421
95,3.451
96,3.38
97,3.547
98,3.559
99,3.609
100,3.53
101,3.672
