age,dfi
1,1.483
2,1.584
3,1.305
4,1.661
5,1.275
6,1.526
7,1.611
8,1.614
9,1.558
10,1.649
11,1.795
12,1.975
13,1.933
14,1.824
15,1.916
16,1.935
17,1.893
18,1.901
19,2.023
20,2.009
21,2.056
22,2.029
23,2.054
24,2.193
25,2.208
26,1.946
27,1.781
28,2.086
29,2.214
30,2.306
31,2.19
32,2.102
33,2.128
34,2.123
35,2.155
36,2.092
37,2.11
38,2.139
39,2.241
40,2.262
41,2.223
42,2.341
43,2.543
44,2.6
45,2.463
46,2.514
47,2.585
48,2.571
49,2.595
50,2.747
51,2.804
52,2.759
53,2.628
54,2.653
55,2.735
56,2.586
57,2.685
58,2.761
59,2.606
60,2.606
61,2.809
62,2.834
63,2.667
64,2.616
65,2.64
66,2.315
67,2.432
68,2.568
69,2.708
70,2.781
71,2.871
72,2.814
73,2.866
74,2.935
75,2.912
76,2.896
77,2.941
78,2.926
79,2.883
80,2.825
81,2.945
82,2.86
83,2.897
84,2.996
85,2.874
86,2.869
87,2.968
88,2.914
89,2.881
90,3.007
91,2.92
92,2.881
93,2.971
94,3.014
95,2.932
96,2.977
97,2.981
98,2.998
99,3.026
100,2.923
101,3.009
