age,dfi
1,1.622
2,1.493
3,1.603
4,1.642
5,1.607
6,1.764
7,1.676
8,1.77
9,1.719
10,1.565
11,1.466
12,1.729
13,1.763
14,1.664
15,1.716
16,1.688
17,1.642
18,1.592
19,1.533
20,1.522
21,1.512
22,1.646
23,1.745
24,1.9
25,1.875
26,1.891
27,1.911
28,1.894
29,1.958
30,1.97
31,1.948
32,1.955
33,1.975
34,2.103
35,2.133
36,2.012
37,1.93
38,2.013
39,2.067
40,2.122
41,2.071
42,2.112
43,2.082
44,2.117
45,2.081
46,2.058
47,1.942
48,1.988
49,1.933
50,1.832
51,2.028
52,2.112
53,2.287
54,2.33
55,2.336
56,2.25
57,2.251
58,2.432
59,2.388
60,2.291
61,2.39
62,2.418
63,2.477
64,2.244
65,2.235
66,2.027
67,1.984
68,2.309
69,2.485
70,2.422
71,2.302
72,2.337
73,2.524
74,2.749
75,2.524
76,2.526
77,2.588
78,2.48
79,2.49
80,2.556
81,2.585
82,2.601
83,2.557
84,2.625
85,2.654
86,2.654
87,2.668
88,2.668
89,2.681
90,2.691
91,2.723
92,2.773
93,2.795
94,2.762
95,2.797
96,2.795
97,2.776
98,2.803
99,2.804
100,2.812
101,2.803
