age,dfi
1,2.059
2,1.959
3,2.42
4,1.515
5,2.432
6,1.509
7,0.591
8,1.0
9,2.246
10,2.22
11,1.578
12,3.006
13,2.449
14,2.511
15,1.992
16,2.158
17,1.994
18,2.012
19,1.925
20,1.851
21,1.855
22,1.567
23,1.983
24,2.114
25,2.127
26,2.185
27,2.439
28,2.112
29,2.586
30,2.361
31,2.547
32,2.284
33,2.353
34,2.407
35,2.292
36,2.214
37,2.192
38,2.142
39,2.19
40,2.175
41,2.163
42,2.545
43,2.347
44,2.505
45,2.398
46,2.34
47,2.491
48,2.426
49,2.634
50,2.515
51,2.738
52,2.65
53,2.53
54,2.573
55,2.477
56,2.52
57,2.576
58,2.423
59,2.471
60,2.618
61,2.607
62,2.717
63,2.745
64,2.55
65,2.634
66,2.711
67,2.817
68,2.987
69,3.156
70,3.142
71,3.266
72,3.288
73,3.334
74,3.339
75,3.389
76,3.488
77,3.54
78,3.531
79,3.549
80,3.563
81,3.581
82,3.591
83,3.54
84,3.583
85,3.575
86,3.601
87,3.528
88,3.571
89,3.558
90,3.579
91,3.569
92,3.595
93,3.512
94,3.571
95,3.569
96,3.579
97,3.579
98,3.595
99,3.528
100,3.571
101,3.569
