age,dfi
1,1.56
2,1.58
3,1.672
4,1.753
5,0.781
6,1.609
7,1.782
8,1.641
9,1.786
10,1.877
11,1.924
12,1.973
13,2.09
14,2.152
15,2.207
16,1.995
17,1.969
18,2.068
19,2.161
20,2.126
21,2.091
22,2.058
23,2.201
24,2.299
25,2.284
26,2.397
27,2.359
28,2.385
29,2.358
30,2.34
31,2.292
32,2.276
33,2.312
34,2.45
35,2.517
36,2.364
37,2.513
38,2.569
39,2.781
40,2.802
41,2.843
42,2.81
43,3.01
44,2.957
45,2.948
46,2.912
47,2.998
48,3.07
49,3.219
50,3.142
51,3.301
52,3.253
53,3.256
54,3.26
55,3.118
56,3.273
57,3.184
58,3.3
59,3.272
60,3.449
61,3.263
62,3.397
63,3.386
64,3.368
65,3.454
66,3.289
67,3.271
68,3.337
69,3.236
70,3.147
71,3.136
72,3.163
73,3.181
74,3.186
75,2.914
76,3.272
77,3.356
78,3.494
79,3.579
80,3.71
81,3.408
82,3.925
83,3.297
84,3.519
85,3.733
86,3.375
87,3.663
88,3.613
89,3.831
90,3.384
91,3.522
92,3.572
93,3.473
94,3.607
95,3.574
96,3.752
97,3.418
98,3.523
99,3.557
100,3.527
101,3.592
