age,dfi
1,1.138
2,1.531
3,1.58
4,1.143
5,1.496
6,1.292
7,2.093
8,1.556
9,1.684
10,1.746
11,1.885
12,1.833
13,1.899
14,1.962
15,2.027
16,2.104
17,2.228
18,2.396
19,2.38
20,2.482
21,2.538
22,2.393
23,2.284
24,2.171
25,2.143
26,2.155
27,2.076
28,2.071
29,2.063
30,2.023
31,2.074
32,2.052
33,2.132
34,2.053
35,2.009
36,2.078
37,2.217
38,2.315
39,2.527
40,2.585
41,2.632
42,2.611
43,2.659
44,2.66
45,2.596
46,2.677
47,2.789
48,2.753
49,2.885
50,3.027
51,3.116
52,3.157
53,3.198
54,3.062
55,3.154
56,3.214
57,3.31
58,3.19
59,3.168
60,3.013
61,3.309
62,3.194
63,3.081
64,3.205
65,3.384
66,2.961
67,3.064
68,2.977
69,2.882
70,2.999
71,2.911
72,3.148
73,3.081
74,3.105
75,3.123
76,3.036
77,3.17
78,2.973
79,3.316
80,3.495
81,3.426
82,3.329
83,3.432
84,3.817
85,3.263
86,3.502
87,3.599
88,3.366
89,3.509
90,3.509
91,3.73
92,3.329
93,3.508
94,3.564
95,3.602
96,3.449
97,3.476
98,3.612
99,3.458
100,3.48
101,3.499
