age,dfi
1,1.322
2,1.195
3,1.456
4,1.189
5,1.421
6,1.378
7,1.258
8,1.372
9,1.51
10,1.606
11,1.58
12,1.733
13,1.73
14,1.716
15,1.772
16,1.82
17,1.682
18,1.656
19,1.724
20,1.86
21,1.939
22,1.93
23,1.966
24,1.973
25,1.875
26,1.769
27,1.614
28,1.653
29,1.793
30,1.66
31,1.801
32,1.973
33,1.956
34,1.933
35,2.048
36,2.05
37,1.824
38,1.977
39,2.045
40,2.043
41,2.073
42,1.987
43,1.981
44,1.975
45,2.019
46,2.187
47,2.171
48,2.176
49,2.323
50,2.415
51,2.569
52,2.592
53,2.313
54,2.261
55,2.445
56,2.593
57,2.587
58,2.544
59,2.615
60,2.476
61,2.451
62,2.604
63,2.722
64,2.676
65,2.595
66,2.753
67,2.785
68,2.752
69,2.841
70,2.857
71,2.728
72,2.772
73,2.809
74,2.847
75,2.849
76,2.861
77,2.861
78,2.877
79,2.877
80,2.879
81,2.879
82,2.879
83,2.879
84,2.879
85,2.876
86,2.876
87,2.872
88,2.872
89,2.872
90,2.872
91,2.872
92,2.872
93,2.872
94,2.872
95,2.872
96,2.872
97,2.872
98,2.872
99,2.872
100,2.872
101,2.872
