age,dfi
1,1.059
2,1.355
3,1.351
4,1.325
5,1.333
6,1.101
7,0.921
8,1.32
9,1.373
10,1.408
11,1.464
12,1.468
13,1.5
14,1.563
15,1.778
16,1.833
17,1.914
18,1.947
19,2.009
20,1.979
21,2.005
22,2.006
23,1.942
24,1.773
25,1.622
26,1.594
27,1.816
28,1.849
29,2.115
30,2.223
31,2.141
32,2.032
33,2.017
34,2.018
35,2.12
36,2.224
37,2.303
38,2.37
39,2.358
40,2.334
41,2.317
42,2.371
43,2.357
44,2.503
45,2.446
46,2.491
47,2.646
48,2.542
49,2.673
50,2.648
51,2.66
52,2.627
53,2.619
54,2.607
55,2.616
56,2.562
57,2.538
58,2.487
59,2.406
60,2.431
61,2.515
62,2.664
63,2.846
64,2.908
65,2.942
66,2.964
67,2.919
68,3.0
69,2.911
70,2.946
71,2.992
72,2.957
73,3.059
74,2.813
75,2.902
76,2.871
77,2.764
78,2.745
79,2.806
80,2.814
81,2.791
82,2.782
83,2.812
84,2.812
85,2.807
86,2.801
87,2.791
88,2.807
89,2.81
90,2.81
91,2.807
92,2.796
93,2.807
94,2.807
95,2.807
96,2.807
97,2.807
98,2.807
99,2.807
100,2.807
101,2.807
