age,dfi
1,1.127
2,1.313
3,0.987
4,1.347
5,1.136
6,1.274
7,1.303
8,1.351
9,1.45
10,1.632
11,1.652
12,1.658
13,1.654
14,1.674
15,1.761
16,1.767
17,1.816
18,1.745
19,1.702
20,1.82
21,1.886
22,1.816
23,1.802
24,1.777
25,1.541
26,2.022
27,2.171
28,2.174
29,2.286
30,2.297
31,2.268
32,2.387
33,2.298
34,2.242
35,2.218
36,2.05
37,2.042
38,2.132
39,2.24
40,2.16
41,2.211
42,2.295
43,2.197
44,2.266
45,2.397
46,2.319
47,2.425
48,2.37
49,2.282
50,2.378
51,2.574
52,2.5
53,2.462
54,2.524
55,2.602
56,2.487
57,2.617
58,2.507
59,2.495
60,2.56
61,2.397
62,2.565
63,2.555
64,2.509
65,2.621
66,2.631
67,2.541
68,2.765
69,2.913
70,2.866
71,2.597
72,2.561
73,2.645
74,2.755
75,2.748
76,2.691
77,2.781
78,2.625
79,2.744
80,2.701
81,2.781
82,2.819
83,2.76
84,2.794
85,2.792
86,2.771
87,2.813
88,2.799
89,2.808
90,2.802
91,2.798
92,2.808
93,2.806
94,2.808
95,2.808
96,2.808
97,2.808
98,2.808
99,2.808
100,2.808
101,2.808
