age,dfi
1,0.905
2,0.564
3,0.951
4,1.769
5,1.661
6,1.592
7,1.656
8,1.652
9,1.684
10,1.752
11,1.9
12,1.833
13,1.711
14,1.727
15,1.773
16,1.787
17,1.78
18,1.966
19,2.005
20,1.982
21,1.932
22,2.126
23,2.233
24,2.201
25,2.269
26,2.176
27,2.045
28,2.137
29,2.222
30,2.391
31,2.343
32,2.194
33,2.338
34,2.385
35,2.375
36,2.503
37,2.491
38,2.569
39,2.545
40,2.537
41,2.571
42,2.528
43,2.528
44,2.627
45,2.633
46,2.832
47,2.825
48,2.75
49,2.715
50,2.725
51,2.718
52,2.766
53,2.736
54,2.63
55,2.545
56,2.535
57,2.665
58,2.415
59,2.122
60,2.018
61,1.949
62,1.999
63,1.808
64,2.271
65,2.472
66,2.903
67,2.671
68,2.441
69,3.129
70,3.04
71,3.211
72,3.292
73,3.205
74,3.154
75,3.205
76,3.342
77,3.291
78,3.267
79,3.255
80,3.196
81,3.332
82,3.228
83,3.287
84,3.311
85,3.349
86,3.302
87,3.417
88,3.427
89,3.467
90,3.474
91,3.503
92,3.512
93,3.485
94,3.532
95,3.532
96,3.532
97,3.532
98,3.532
99,3.532
100,3.532
101,3.532
