age,dfi
1,0.912
2,1.317
3,0.743
4,0.825
5,1.126
6,1.076
7,0.704
8,1.454
9,1.659
10,1.741
11,1.906
12,1.966
13,2.029
14,2.061
15,2.036
16,2.068
17,2.27
18,2.168
19,2.168
20,2.097
21,2.015
22,2.247
23,2.23
24,2.329
25,2.309
26,2.24
27,2.434
28,2.418
29,2.397
30,2.445
31,2.445
32,2.409
33,2.448
34,2.452
35,2.488
36,2.527
37,2.62
38,2.617
39,2.708
40,2.474
41,2.586
42,2.538
43,2.589
44,2.694
45,2.699
46,2.762
47,2.696
48,2.605
49,2.789
50,2.638
51,2.56
52,2.48
53,2.408
54,2.245
55,2.374
56,2.58
57,2.634
58,2.539
59,2.547
60,2.55
61,2.726
62,2.753
63,2.78
64,2.812
65,2.846
66,2.807
67,2.903
68,2.558
69,2.534
70,2.689
71,2.709
72,2.651
73,2.718
74,2.705
75,2.761
76,2.77
77,2.762
78,2.776
79,2.821
80,2.785
81,2.821
82,2.811
83,2.837
84,2.83
85,2.85
86,2.863
87,2.853
88,2.863
89,2.857
90,2.863
91,2.857
92,2.863
93,2.857
94,2.863
95,2.857
96,2.863
97,2.857
98,2.863
99,2.857
100,2.863
101,2.857
