age,dfi
1,0.801
2,1.1
3,0.837
4,0.744
5,1.121
6,1.646
7,1.944
8,1.868
9,1.913
10,2.113
11,1.997
12,2.046
13,2.037
14,2.033
15,2.222
16,2.139
17,2.204
18,2.135
19,2.261
20,2.233
21,2.244
22,2.292
23,2.422
24,2.281
25,2.389
26,2.278
27,2.428
28,2.463
29,2.512
30,2.443
31,2.475
32,2.498
33,2.577
34,2.589
35,2.653
36,2.778
37,2.663
38,2.811
39,2.589
40,2.728
41,2.786
42,2.772
43,2.633
44,2.701
45,2.666
46,2.787
47,3.005
48,2.703
49,2.962
50,2.917
51,3.068
52,3.142
53,3.122
54,3.184
55,3.182
56,3.039
57,2.78
58,2.604
59,2.664
60,2.796
61,2.619
62,2.707
63,2.862
64,2.941
65,2.479
66,2.271
67,2.056
68,1.886
69,2.01
70,2.107
71,2.161
72,2.135
73,2.11
74,2.147
75,2.155
76,2.203
77,2.298
78,2.314
79,2.314
80,2.368
81,2.368
82,2.382
83,2.405
84,2.448
85,2.492
86,2.516
87,2.541
88,2.554
89,2.629
90,2.648
91,2.679
92,2.688
93,2.701
94,2.731
95,2.745
96,2.766
97,2.766
98,2.753
99,2.785
100,2.785
101,2.753
