age,dfi
1,0.041
2,0.0
3,0.988
4,0.741
5,1.295
6,1.249
7,1.206
8,1.482
9,1.508
10,1.536
11,1.611
12,1.795
13,1.813
14,1.807
15,1.859
16,1.913
17,1.936
18,1.751
19,1.805
20,1.817
21,1.853
22,1.952
23,1.981
24,2.027
25,2.008
26,2.094
27,2.137
28,2.149
29,2.15
30,2.303
31,2.274
32,2.376
33,2.462
34,2.541
35,2.473
36,2.491
37,2.41
38,2.47
39,2.65
40,2.701
41,2.441
42,2.537
43,2.735
44,2.708
45,2.457
46,2.388
47,2.473
48,2.492
49,2.509
50,2.562
51,2.552
52,2.638
53,2.674
54,2.805
55,2.985
56,2.991
57,2.966
58,3.004
59,2.913
60,2.713
61,2.56
62,2.572
63,2.535
64,2.441
65,2.521
66,2.699
67,2.961
68,3.021
69,3.016
70,2.799
71,2.743
72,2.787
73,2.904
74,2.785
75,2.81
76,2.812
77,2.808
78,2.798
79,2.809
80,2.808
81,2.808
82,2.808
83,2.808
84,2.808
85,2.808
86,2.808
87,2.806
88,2.806
89,2.806
90,2.806
91,2.806
92,2.806
93,2.806
94,2.806
95,2.806
96,2.806
97,2.806
98,2.806
99,2.806
100,2.806
101,2.806
