age,dfi
1,1.392
2,1.185
3,0.923
4,1.207
5,1.675
6,1.813
7,1.788
8,1.771
9,1.866
10,1.895
11,1.836
12,1.729
13,1.683
14,1.872
15,1.997
16,2.033
17,1.959
18,1.962
19,2.051
20,2.042
21,2.03
22,1.498
23,1.749
24,2.131
25,2.23
26,2.141
27,2.05
28,2.103
29,2.028
30,2.075
31,2.144
32,2.201
33,2.184
34,2.247
35,2.34
36,2.428
37,2.401
38,2.387
39,2.435
40,2.449
41,2.484
42,2.468
43,2.538
44,2.627
45,2.63
46,2.55
47,2.7
48,2.503
49,2.607
50,2.639
51,2.735
52,2.751
53,2.667
54,2.848
55,2.809
56,2.841
57,2.806
58,2.757
59,2.726
60,2.508
61,2.563
62,2.526
63,2.543
64,2.595
65,2.629
66,2.484
67,2.434
68,2.285
69,2.409
70,2.49
71,2.624
72,2.709
73,2.798
74,2.801
75,2.802
76,2.892
77,2.823
78,2.852
79,2.814
80,2.863
81,2.873
82,2.876
83,2.882
84,2.882
85,2.858
86,2.895
87,2.895
88,2.919
89,2.895
90,2.85
91,2.944
92,2.895
93,2.944
94,2.944
95,2.883
96,2.968
97,2.944
98,2.92
99,2.968
100,2.908
101,2.968
