age,dfi
1,1.531
2,1.468
3,1.395
4,1.722
5,1.264
6,0.846
7,1.3
8,1.503
9,1.365
10,1.493
11,1.595
12,1.823
13,1.846
14,1.89
15,1.819
16,1.895
17,1.961
18,2.003
19,1.921
20,2.094
21,2.158
22,2.326
23,2.278
24,2.25
25,2.169
26,2.279
27,2.267
28,2.183
29,2.186
30,2.251
31,2.345
32,2.33
33,2.384
34,2.397
35,2.365
36,2.345
37,2.3
38,2.316
39,2.284
40,2.184
41,2.186
42,2.11
43,2.201
44,2.286
45,2.562
46,2.467
47,2.417
48,2.3
49,2.361
50,2.363
51,2.25
52,2.156
53,2.423
54,2.532
55,2.559
56,2.553
57,2.413
58,2.668
59,2.683
60,2.696
61,2.714
62,2.867
63,2.763
64,2.814
65,2.769
66,2.656
67,2.748
68,2.787
69,2.681
70,2.718
71,2.824
72,2.969
73,3.133
74,2.997
75,3.163
76,3.014
77,3.134
78,3.341
79,3.242
80,3.337
81,3.373
82,3.35
83,3.487
84,3.443
85,3.444
86,3.417
87,3.474
88,3.498
89,3.499
90,3.547
91,3.558
92,3.547
93,3.511
94,3.535
95,3.535
96,3.547
97,3.523
98,3.523
99,3.523
100,3.529
101,3.529
