age,dfi
1,0.541
2,1.596
3,1.391
4,2.001
5,1.35
6,2.304
7,1.802
8,1.869
9,1.951
10,2.047
11,2.047
12,2.14
13,2.117
14,2.101
15,2.273
16,2.263
17,2.286
18,2.25
19,2.361
20,2.384
21,2.343
22,2.224
23,2.248
24,2.362
25,2.523
26,2.519
27,2.616
28,2.674
29,2.612
30,2.541
31,2.527
32,2.532
33,2.47
34,2.481
35,2.476
36,2.568
37,2.531
38,2.533
39,2.598
40,2.683
41,2.767
42,2.773
43,2.791
44,2.726
45,2.753
46,2.827
47,2.704
48,2.712
49,2.946
50,2.982
51,3.079
52,3.26
53,3.5
54,2.897
55,2.972
56,3.0
57,2.916
58,2.867
59,2.397
60,2.196
61,1.825
62,2.082
63,2.744
64,2.698
65,3.01
66,2.845
67,3.446
68,2.88
69,3.448
70,4.217
71,3.426
72,3.574
73,3.744
74,3.797
75,3.514
76,3.581
77,3.912
78,3.442
79,3.688
80,3.563
81,3.8
82,3.43
83,3.557
84,3.995
85,3.427
86,3.819
87,3.395
88,3.819
89,3.502
90,3.577
91,4.012
92,3.433
93,3.903
94,3.4
95,3.926
96,3.415
97,3.681
98,3.765
99,3.481
100,3.938
101,3.423
