age,dfi
1,0.833
2,0.894
3,1.037
4,1.377
5,1.754
6,1.396
7,1.521
8,1.368
9,1.549
10,1.416
11,1.402
12,1.397
13,1.503
14,1.564
15,1.603
16,1.486
17,1.58
18,1.683
19,1.658
20,1.845
21,1.778
22,1.741
23,1.866
24,1.88
25,1.877
26,1.89
27,1.918
28,1.928
29,1.951
30,1.984
31,2.001
32,2.011
33,1.978
34,1.943
35,2.078
36,1.967
37,1.935
38,2.018
39,2.001
40,2.047
41,2.05
42,2.01
43,2.162
44,2.491
45,2.368
46,2.441
47,2.439
48,2.397
49,2.471
50,2.354
51,2.497
52,2.561
53,2.492
54,2.442
55,2.483
56,2.486
57,2.437
58,2.482
59,2.441
60,2.55
61,2.643
62,2.672
63,2.696
64,2.664
65,2.637
66,2.418
67,2.542
68,2.593
69,2.708
70,2.651
71,2.746
72,2.534
73,2.641
74,2.658
75,2.662
76,2.655
77,2.675
78,2.702
79,2.729
80,2.781
81,2.78
82,2.78
83,2.798
84,2.777
85,2.785
86,2.785
87,2.8
88,2.82
89,2.8
90,2.8
91,2.8
92,2.82
93,2.82
94,2.82
95,2.82
96,2.82
97,2.82
98,2.82
99,2.82
100,2.82
101,2.82
