age,dfi
1,1.304
2,1.243
3,1.544
4,1.487
5,1.585
6,1.536
7,1.546
8,1.531
9,1.467
10,1.703
11,1.988
12,1.951
13,2.024
14,2.017
15,1.957
16,2.056
17,2.11
18,2.012
19,2.002
20,2.016
21,1.983
22,1.705
23,1.98
24,2.046
25,2.198
26,2.212
27,2.184
28,1.172
29,2.314
30,2.548
31,2.332
32,2.243
33,2.272
34,2.233
35,2.443
36,2.267
37,2.223
38,2.33
39,2.317
40,2.485
41,2.448
42,2.484
43,2.519
44,2.538
45,2.517
46,2.732
47,2.695
48,2.86
49,2.768
50,2.819
51,2.852
52,2.962
53,3.206
54,3.217
55,3.173
56,2.947
57,2.832
58,3.09
59,3.014
60,2.079
61,3.42
62,2.77
63,3.178
64,3.164
65,3.265
66,3.16
67,2.303
68,3.475
69,2.776
70,3.586
71,3.715
72,3.535
73,3.335
74,2.711
75,3.656
76,3.373
77,3.559
78,3.622
79,3.398
80,3.545
81,3.425
82,3.603
83,3.491
84,3.537
85,3.546
86,3.534
87,3.533
88,3.534
89,3.547
90,3.536
91,3.536
92,3.536
93,3.536
94,3.536
95,3.536
96,3.536
97,3.536
98,3.536
99,3.536
100,3.536
101,3.536
