age,dfi
1,1.634
2,1.215
3,1.235
4,1.288
5,1.734
6,1.45
7,1.163
8,1.412
9,1.41
10,1.538
11,1.468
12,1.493
13,1.406
14,1.55
15,1.633
16,1.621
17,1.636
18,1.744
19,1.81
20,1.918
21,1.873
22,2.048
23,2.094
24,2.084
25,1.982
26,1.942
27,1.856
28,1.889
29,1.911
30,2.013
31,2.042
32,1.988
33,2.028
34,2.165
35,2.157
36,2.177
37,2.298
38,2.398
39,2.408
40,2.487
41,2.67
42,2.676
43,2.649
44,2.658
45,2.522
46,2.411
47,2.094
48,2.068
49,2.355
50,2.604
51,2.604
52,2.551
53,2.636
54,2.578
55,2.776
56,2.88
57,2.877
58,2.876
59,2.992
60,3.062
61,2.574
62,2.868
63,2.92
64,3.029
65,3.18
66,3.228
67,3.249
68,3.047
69,3.517
70,3.258
71,3.281
72,3.425
73,3.519
74,3.425
75,3.421
76,3.595
77,3.515
78,3.514
79,3.543
80,3.542
81,3.543
82,3.543
83,3.543
84,3.543
85,3.543
86,3.543
87,3.543
88,3.543
89,3.543
90,3.543
91,3.543
92,3.543
93,3.543
94,3.543
95,3.543
96,3.543
97,3.543
98,3.543
99,3.543
100,3.543
101,3.543
