age,dfi
1,1.136
2,1.345
3,1.13
4,1.118
5,1.845
6,1.057
7,0.447
8,0.678
9,0.688
10,1.449
11,1.42
12,1.786
13,1.675
14,1.776
15,1.787
16,1.78
17,1.782
18,1.818
19,1.86
20,1.901
21,1.903
22,1.794
23,1.71
24,1.792
25,1.765
26,1.724
27,1.756
28,1.8
29,1.895
30,2.03
31,2.102
32,2.039
33,2.121
34,2.147
35,2.139
36,2.293
37,2.388
38,2.453
39,2.417
40,2.278
41,2.358
42,2.34
43,2.275
44,2.356
45,2.339
46,2.362
47,2.387
48,2.37
49,2.356
50,2.385
51,2.371
52,2.457
53,2.408
54,2.361
55,2.626
56,2.714
57,2.602
58,2.553
59,2.493
60,2.474
61,2.648
62,2.598
63,2.469
64,2.593
65,2.453
66,2.549
67,2.498
68,2.652
69,2.753
70,2.817
71,2.717
72,2.722
73,2.861
74,2.971
75,3.072
76,2.987
77,3.065
78,2.935
79,3.088
80,3.367
81,3.123
82,3.141
83,3.204
84,3.264
85,3.263
86,3.291
87,3.326
88,3.313
89,3.316
90,3.407
91,3.402
92,3.463
93,3.536
94,3.567
95,3.567
96,3.567
97,3.519
98,3.537
99,3.56
100,3.511
101,3.458
