age,dfi
1,0.046
2,0.955
3,0.578
4,0.644
5,0.887
6,1.155
7,0.206
8,1.034
9,1.328
10,1.281
11,1.446
12,1.452
13,1.534
14,1.745
15,1.755
16,1.842
17,1.835
18,1.904
19,1.938
20,1.97
21,1.963
22,1.937
23,1.991
24,1.812
25,1.844
26,1.956
27,1.896
28,1.814
29,1.699
30,1.763
31,1.912
32,1.923
33,1.923
34,1.981
35,2.035
36,2.143
37,2.213
38,2.175
39,2.229
40,2.356
41,2.323
42,2.358
43,2.231
44,2.326
45,2.335
46,2.277
47,2.323
48,2.257
49,2.342
50,2.321
51,2.299
52,2.344
53,2.404
54,2.442
55,2.547
56,2.441
57,2.389
58,2.369
59,2.46
60,2.432
61,2.28
62,2.236
63,2.361
64,2.346
65,2.335
66,2.136
67,2.377
68,2.18
69,2.359
70,2.328
71,2.247
72,2.304
73,2.384
74,2.388
75,2.403
76,2.378
77,2.44
78,2.433
79,2.44
80,2.471
81,2.492
82,2.548
83,2.574
84,2.609
85,2.62
86,2.659
87,2.67
88,2.688
89,2.713
90,2.753
91,2.766
92,2.767
93,2.812
94,2.791
95,2.791
96,2.791
97,2.791
98,2.804
99,2.804
100,2.808
101,2.808
