age,dfi
1,1.106
2,1.136
3,1.08
4,1.196
5,1.271
6,1.078
7,1.125
8,1.259
9,1.379
10,1.415
11,1.562
12,1.71
13,1.675
14,1.642
15,1.615
16,1.71
17,1.639
18,1.746
19,1.774
20,2.002
21,2.059
22,1.992
23,2.024
24,1.99
25,2.145
26,2.096
27,1.96
28,2.05
29,2.128
30,2.194
31,2.225
32,2.325
33,2.421
34,2.445
35,2.399
36,2.345
37,2.216
38,2.217
39,2.34
40,2.31
41,2.28
42,2.354
43,2.307
44,2.245
45,2.189
46,2.171
47,2.15
48,2.134
49,2.047
50,2.097
51,2.261
52,2.454
53,2.433
54,2.476
55,2.473
56,2.426
57,2.501
58,2.467
59,2.452
60,2.611
61,2.686
62,2.512
63,1.888
64,2.03
65,2.132
66,2.539
67,3.062
68,2.92
69,2.952
70,2.941
71,2.987
72,3.174
73,3.202
74,3.194
75,3.26
76,3.353
77,3.309
78,3.299
79,3.386
80,3.406
81,3.385
82,3.47
83,3.551
84,3.5
85,3.503
86,3.549
87,3.538
88,3.525
89,3.538
90,3.538
91,3.538
92,3.538
93,3.538
94,3.538
95,3.538
96,3.538
97,3.538
98,3.538
99,3.538
100,3.538
101,3.538
