age,dfi
1,1.787
2,1.31
3,1.366
4,1.479
5,1.402
6,1.281
7,1.482
8,1.397
9,1.467
10,1.432
11,1.573
12,1.654
13,1.77
14,1.857
15,1.929
16,1.99
17,1.995
18,2.096
19,2.088
20,2.059
21,2.122
22,2.168
23,2.183
24,2.26
25,2.285
26,2.39
27,2.344
28,2.31
29,2.356
30,2.371
31,2.373
32,1.587
33,0.508
34,2.354
35,1.878
36,2.386
37,2.64
38,2.393
39,2.427
40,2.28
41,2.382
42,2.42
43,2.235
44,2.335
45,2.486
46,2.547
47,2.513
48,2.57
49,2.648
50,2.79
51,2.925
52,2.87
53,2.844
54,2.697
55,2.592
56,2.662
57,2.897
58,2.87
59,2.604
60,2.508
61,2.55
62,2.492
63,2.455
64,2.385
65,2.524
66,2.646
67,2.844
68,3.053
69,2.965
70,3.1
71,2.845
72,2.766
73,2.769
74,2.745
75,2.794
76,2.806
77,2.774
78,2.789
79,2.78
80,2.803
81,2.803
82,2.789
83,2.796
84,2.779
85,2.802
86,2.8
87,2.792
88,2.809
89,2.776
90,2.809
91,2.8
92,2.809
93,2.809
94,2.785
95,2.809
96,2.8
97,2.809
98,2.809
99,2.785
100,2.809
101,2.8
