age,dfi
1,1.357
2,0.927
3,1.468
4,1.146
5,1.52
6,1.812
7,1.78
8,1.689
9,1.715
10,1.806
11,1.873
12,1.605
13,1.601
14,1.757
15,1.658
16,1.74
17,1.752
18,1.691
19,1.562
20,1.577
21,1.82
22,1.795
23,1.808
24,1.702
25,1.869
26,1.928
27,1.971
28,1.954
29,1.993
30,1.96
31,1.94
32,2.017
33,2.155
34,2.303
35,2.262
36,2.314
37,2.226
38,2.415
39,2.472
40,2.408
41,2.475
42,2.585
43,2.286
44,2.323
45,2.532
46,2.613
47,2.44
48,2.495
49,2.456
50,2.454
51,2.546
52,2.606
53,2.627
54,2.663
55,2.536
56,2.69
57,2.605
58,2.565
59,2.429
60,2.354
61,2.447
62,2.399
63,2.457
64,2.4
65,2.589
66,2.084
67,2.036
68,1.915
69,2.163
70,2.435
71,2.301
72,2.421
73,2.426
74,2.463
75,2.47
76,2.43
77,2.506
78,2.549
79,2.577
80,2.616
81,2.616
82,2.653
83,2.671
84,2.678
85,2.686
86,2.726
87,2.745
88,2.756
89,2.756
90,2.756
91,2.756
92,2.756
93,2.756
94,2.756
95,2.756
96,2.756
97,2.756
98,2.756
99,2.756
100,2.756
101,2.756
