age,dfi
1,1.281
2,1.547
3,0.558
4,0.83
5,1.675
6,1.591
7,1.387
8,1.761
9,1.821
10,1.909
11,1.903
12,1.927
13,1.885
14,1.839
15,1.377
16,1.288
17,1.576
18,1.686
19,1.742
20,1.781
21,1.776
22,1.918
23,1.98
24,2.069
25,2.083
26,2.107
27,2.164
28,2.18
29,2.104
30,2.128
31,2.214
32,2.285
33,2.294
34,2.243
35,2.35
36,2.345
37,2.298
38,2.356
39,2.329
40,2.24
41,2.338
42,2.349
43,2.331
44,2.434
45,2.428
46,2.45
47,2.565
48,2.51
49,2.458
50,2.457
51,2.524
52,2.494
53,2.449
54,2.559
55,2.574
56,2.535
57,2.533
58,2.425
59,2.385
60,2.237
61,2.335
62,2.427
63,2.612
64,2.456
65,2.469
66,2.378
67,2.261
68,2.224
69,2.349
70,2.368
71,2.434
72,2.341
73,2.393
74,2.409
75,2.448
76,2.491
77,2.506
78,2.53
79,2.53
80,2.566
81,2.566
82,2.608
83,2.631
84,2.658
85,2.683
86,2.683
87,2.718
88,2.746
89,2.769
90,2.769
91,2.785
92,2.798
93,2.798
94,2.798
95,2.798
96,2.798
97,2.798
98,2.806
99,2.806
100,2.806
101,2.806
