age,dfi
1,0.958
2,0.176
3,1.047
4,0.973
5,1.212
6,1.351
7,1.727
8,1.55
9,1.73
10,1.658
11,1.826
12,1.818
13,1.849
14,1.905
15,1.952
16,1.986
17,1.959
18,1.949
19,2.033
20,2.079
21,1.821
22,1.833
23,1.93
24,1.855
25,1.857
26,1.774
27,1.817
28,1.874
29,1.962
30,2.107
31,2.307
32,2.118
33,2.2
34,2.331
35,2.266
36,2.406
37,2.199
38,2.339
39,2.355
40,2.209
41,2.191
42,2.218
43,2.194
44,2.343
45,2.299
46,2.381
47,2.269
48,2.286
49,2.309
50,2.18
51,2.169
52,2.142
53,2.148
54,2.286
55,2.492
56,2.762
57,2.547
58,2.735
59,2.8
60,2.671
61,3.03
62,2.501
63,2.837
64,2.721
65,2.642
66,2.374
67,2.239
68,2.607
69,2.761
70,2.65
71,2.709
72,2.707
73,2.744
74,2.797
75,2.783
76,2.772
77,2.781
78,2.781
79,2.8
80,2.781
81,2.793
82,2.799
83,2.793
84,2.812
85,2.793
86,2.812
87,2.812
88,2.812
89,2.812
90,2.812
91,2.812
92,2.812
93,2.812
94,2.812
95,2.812
96,2.812
97,2.812
98,2.812
99,2.812
100,2.812
101,2.812
