age,dfi
1,1.223
2,1.002
3,0.863
4,1.164
5,1.149
6,1.595
7,1.424
8,1.507
9,1.529
10,1.62
11,1.73
12,1.754
13,1.807
14,1.785
15,1.757
16,1.649
17,1.661
18,1.717
19,1.88
20,1.889
21,1.954
22,1.974
23,2.02
24,2.017
25,2.032
26,2.063
27,2.081
28,2.132
29,2.067
30,2.072
31,2.097
32,2.191
33,2.259
34,2.215
35,2.287
36,2.361
37,2.353
38,2.315
39,2.263
40,2.318
41,2.371
42,2.273
43,2.229
44,2.309
45,2.354
46,2.396
47,2.472
48,2.588
49,2.727
50,2.883
51,2.723
52,2.785
53,2.794
54,2.735
55,2.805
56,2.881
57,2.778
58,2.774
59,2.78
60,2.515
61,2.624
62,2.588
63,2.496
64,2.648
65,2.686
66,2.361
67,2.282
68,2.194
69,2.305
70,2.324
71,2.228
72,2.316
73,2.334
74,2.346
75,2.395
76,2.406
77,2.44
78,2.448
79,2.475
80,2.518
81,2.543
82,2.553
83,2.577
84,2.594
85,2.657
86,2.681
87,2.681
88,2.717
89,2.746
90,2.767
91,2.767
92,2.774
93,2.791
94,2.791
95,2.791
96,2.791
97,2.791
98,2.799
99,2.799
100,2.809
101,2.809
