age,dfi
1,1.001
2,0.842
3,0.902
4,1.199
5,1.134
6,1.435
7,1.216
8,1.396
9,1.303
10,1.397
11,1.458
12,1.549
13,1.583
14,1.538
15,1.594
16,1.787
17,1.814
18,1.776
19,1.71
20,1.768
21,1.644
22,1.691
23,1.72
24,1.897
25,2.084
26,2.047
27,2.031
28,2.049
29,1.981
30,2.043
31,2.122
32,2.214
33,2.132
34,2.094
35,2.113
36,2.068
37,2.105
38,2.124
39,2.191
40,2.286
41,2.323
42,2.295
43,2.355
44,2.322
45,2.382
46,2.393
47,2.38
48,2.614
49,2.754
50,2.629
51,2.73
52,2.647
53,2.826
54,2.817
55,2.802
56,2.859
57,2.77
58,2.755
59,2.805
60,2.703
61,2.684
62,2.818
63,2.828
64,2.788
65,2.598
66,2.455
67,2.491
68,2.518
69,2.687
70,2.687
71,2.744
72,2.792
73,2.764
74,2.776
75,2.814
76,2.797
77,2.788
78,2.776
79,2.797
80,2.788
81,2.795
82,2.797
83,2.797
84,2.809
85,2.783
86,2.809
87,2.809
88,2.809
89,2.809
90,2.797
91,2.809
92,2.795
93,2.809
94,2.809
95,2.809
96,2.809
97,2.809
98,2.809
99,2.809
100,2.809
101,2.809
