age,dfi
1,1.735
2,1.809
3,1.37
4,1.38
5,1.587
6,1.514
7,1.708
8,1.612
9,1.724
10,1.723
11,1.789
12,1.834
13,1.842
14,1.871
15,1.919
16,1.955
17,1.792
18,1.689
19,1.725
20,1.821
21,1.796
22,1.852
23,1.888
24,1.817
25,1.872
26,1.957
27,1.976
28,2.004
29,1.975
30,2.011
31,2.012
32,2.063
33,2.085
34,2.187
35,2.115
36,1.959
37,2.142
38,2.219
39,1.963
40,1.977
41,2.238
42,2.486
43,2.442
44,2.358
45,2.349
46,2.203
47,2.117
48,2.187
49,2.042
50,2.098
51,2.082
52,2.104
53,2.159
54,2.178
55,2.17
56,2.16
57,2.218
58,2.269
59,2.113
60,2.162
61,2.21
62,2.355
63,2.192
64,1.993
65,2.283
66,2.424
67,2.553
68,2.501
69,2.372
70,2.104
71,1.95
72,1.661
73,1.775
74,2.07
75,2.059
76,2.695
77,2.383
78,2.806
79,2.525
80,2.769
81,2.743
82,2.772
83,2.769
84,2.751
85,2.786
86,2.776
87,2.765
88,2.782
89,2.787
90,2.782
91,2.782
92,2.798
93,2.787
94,2.782
95,2.787
96,2.798
97,2.797
98,2.787
99,2.798
100,2.798
101,2.797
