age,dfi
1,1.495
2,1.247
3,1.01
4,1.463
5,1.88
6,1.766
7,1.99
8,1.755
9,1.746
10,1.801
11,1.784
12,1.881
13,1.871
14,1.96
15,1.84
16,1.92
17,1.958
18,2.061
19,2.076
20,2.082
21,2.066
22,2.045
23,2.007
24,1.952
25,2.039
26,2.112
27,2.142
28,2.081
29,2.121
30,2.154
31,2.186
32,2.213
33,2.196
34,2.283
35,2.258
36,2.212
37,2.263
38,2.234
39,2.206
40,2.233
41,2.226
42,2.288
43,2.17
44,2.006
45,2.033
46,2.053
47,2.072
48,2.045
49,1.992
50,2.169
51,2.265
52,2.408
53,2.485
54,2.642
55,2.655
56,2.715
57,2.864
58,2.754
59,2.771
60,2.867
61,2.83
62,2.755
63,2.652
64,2.543
65,2.266
66,2.021
67,2.243
68,2.769
69,2.834
70,2.803
71,2.876
72,2.827
73,2.951
74,2.979
75,3.032
76,2.919
77,3.015
78,3.106
79,2.989
80,3.244
81,3.07
82,3.179
83,3.121
84,3.229
85,3.179
86,3.226
87,3.234
88,3.262
89,3.271
90,3.262
91,3.307
92,3.308
93,3.308
94,3.394
95,3.459
96,3.436
97,3.553
98,3.504
99,3.526
100,3.52
101,3.555
