age,dfi
1,1.791
2,1.203
3,1.28
4,1.451
5,1.366
6,1.45
7,1.483
8,1.483
9,1.581
10,1.687
11,1.636
12,1.78
13,1.9
14,1.925
15,1.841
16,1.749
17,1.696
18,1.893
19,1.943
20,1.943
21,1.827
22,1.64
23,1.823
24,1.861
25,1.812
26,1.852
27,1.769
28,1.845
29,1.982
30,2.028
31,1.933
32,2.106
33,2.287
34,2.307
35,2.185
36,2.211
37,2.303
38,2.491
39,2.622
40,2.534
41,2.548
42,2.547
43,2.794
44,2.838
45,2.713
46,2.635
47,2.782
48,2.757
49,2.823
50,3.07
51,3.067
52,3.078
53,3.057
54,2.821
55,2.679
56,2.682
57,2.61
58,2.92
59,2.808
60,2.693
61,2.563
62,2.79
63,2.89
64,3.066
65,3.119
66,3.037
67,2.001
68,2.987
69,3.027
70,3.265
71,3.698
72,3.438
73,3.365
74,2.931
75,3.467
76,3.413
77,3.406
78,3.473
79,3.485
80,3.527
81,3.474
82,3.537
83,3.537
84,3.537
85,3.537
86,3.537
87,3.537
88,3.537
89,3.537
90,3.537
91,3.537
92,3.537
93,3.537
94,3.537
95,3.537
96,3.537
97,3.537
98,3.537
99,3.537
100,3.537
101,3.537
