age,dfi
1,1.338
2,1.599
3,2.131
4,1.635
5,1.66
6,1.858
7,1.904
8,1.852
9,1.913
10,1.992
11,2.065
12,2.055
13,1.982
14,1.932
15,2.077
16,2.169
17,2.18
18,2.193
19,2.256
20,2.255
21,2.326
22,2.324
23,2.39
24,2.434
25,2.427
26,2.315
27,2.367
28,2.376
29,2.282
30,2.119
31,2.165
32,2.287
33,2.224
34,2.263
35,2.375
36,2.307
37,2.379
38,2.339
39,2.444
40,2.475
41,2.606
42,2.637
43,2.723
44,2.741
45,2.665
46,2.963
47,2.8
48,2.832
49,2.941
50,2.922
51,2.996
52,2.652
53,2.851
54,2.72
55,2.705
56,2.936
57,2.838
58,3.221
59,3.492
60,3.228
61,3.336
62,2.954
63,3.734
64,3.204
65,3.194
66,2.99
67,2.71
68,3.322
69,2.77
70,2.878
71,2.941
72,2.778
73,2.613
74,2.9
75,2.801
76,2.838
77,2.823
78,2.793
79,2.822
80,2.818
81,2.822
82,2.822
83,2.822
84,2.822
85,2.822
86,2.822
87,2.822
88,2.822
89,2.822
90,2.822
91,2.822
92,2.822
93,2.822
94,2.822
95,2.822
96,2.822
97,2.822
98,2.822
99,2.822
100,2.822
101,2.822
