age,dfi
1,0.676
2,1.209
3,1.147
4,1.747
5,1.178
6,1.942
7,1.439
8,1.681
9,1.628
10,1.807
11,1.809
12,1.859
13,1.763
14,1.797
15,1.715
16,1.701
17,1.945
18,1.886
19,1.894
20,1.747
21,1.692
22,1.732
23,2.036
24,2.029
25,1.915
26,1.98
27,2.077
28,2.155
29,2.132
30,2.091
31,2.032
32,2.188
33,2.262
34,2.297
35,2.209
36,2.198
37,2.215
38,2.323
39,2.333
40,2.23
41,2.243
42,2.202
43,2.162
44,2.108
45,2.14
46,2.173
47,2.184
48,2.02
49,2.021
50,2.269
51,2.324
52,2.412
53,2.313
54,2.279
55,2.302
56,2.375
57,2.439
58,2.54
59,2.536
60,2.575
61,2.614
62,2.646
63,2.764
64,2.75
65,2.683
66,2.748
67,2.709
68,2.723
69,2.857
70,2.873
71,2.942
72,3.069
73,3.16
74,3.188
75,3.254
76,3.2
77,3.193
78,3.193
79,3.378
80,3.358
81,3.352
82,3.407
83,3.499
84,3.496
85,3.496
86,3.524
87,3.524
88,3.524
89,3.543
90,3.543
91,3.543
92,3.538
93,3.538
94,3.538
95,3.538
96,3.538
97,3.538
98,3.538
99,3.538
100,3.538
101,3.538
