age,dfi
1,0.981
2,0.951
3,1.468
4,1.08
5,0.94
6,0.914
7,0.857
8,1.289
9,1.304
10,1.352
11,1.457
12,1.498
13,1.474
14,1.438
15,1.44
16,1.553
17,1.633
18,1.616
19,1.546
20,1.57
21,1.628
22,1.706
23,1.709
24,1.843
25,1.824
26,1.711
27,1.775
28,1.769
29,1.83
30,1.906
31,1.952
32,2.011
33,1.932
34,1.921
35,2.072
36,2.104
37,2.073
38,2.402
39,2.185
40,2.178
41,2.429
42,2.201
43,2.132
44,2.213
45,2.178
46,2.257
47,2.204
48,2.113
49,2.225
50,2.264
51,2.307
52,2.214
53,2.131
54,2.082
55,2.193
56,2.178
57,2.277
58,2.521
59,2.356
60,2.528
61,2.505
62,2.477
63,2.562
64,2.216
65,2.422
66,2.554
67,2.753
68,2.885
69,2.758
70,3.007
71,3.161
72,3.292
73,3.422
74,3.39
75,3.344
76,3.381
77,3.595
78,3.394
79,3.498
80,3.561
81,3.554
82,3.532
83,3.531
84,3.556
85,3.527
86,3.552
87,3.547
88,3.547
89,3.547
90,3.547
91,3.547
92,3.547
93,3.547
94,3.547
95,3.547
96,3.547
97,3.547
98,3.547
99,3.547
100,3.547
101,3.547
