age,dfi
1,0.695
2,1.041
3,0.92
4,1.16
5,1.114
6,1.544
7,1.483
8,1.493
9,1.571
10,1.774
11,1.571
12,1.679
13,1.852
14,1.85
15,1.929
16,1.941
17,1.928
18,1.953
19,1.988
20,1.894
21,1.788
22,1.839
23,1.935
24,2.0
25,2.003
26,2.007
27,2.066
28,2.0
29,2.067
30,2.094
31,2.101
32,2.219
33,2.208
34,2.166
35,2.185
36,2.168
37,2.125
38,2.145
39,2.159
40,2.311
41,2.068
42,1.905
43,2.21
44,2.505
45,2.435
46,2.565
47,2.587
48,2.623
49,2.598
50,2.49
51,2.451
52,2.484
53,2.416
54,2.533
55,2.62
56,2.269
57,2.416
58,2.385
59,2.241
60,2.356
61,2.356
62,2.567
63,2.412
64,2.535
65,2.472
66,2.207
67,2.038
68,1.965
69,1.897
70,1.928
71,2.034
72,2.115
73,2.104
74,2.227
75,2.19
76,2.271
77,2.246
78,2.235
79,2.323
80,2.363
81,2.396
82,2.408
83,2.44
84,2.461
85,2.472
86,2.517
87,2.542
88,2.547
89,2.547
90,2.547
91,2.579
92,2.602
93,2.631
94,2.663
95,2.663
96,2.663
97,2.663
98,2.663
99,2.663
100,2.663
101,2.663
