age,dfi
1,0.923
2,0.779
3,1.551
4,1.565
5,1.458
6,1.657
7,2.067
8,1.81
9,1.91
10,1.921
11,1.949
12,1.884
13,1.831
14,1.929
15,1.963
16,2.178
17,2.231
18,2.181
19,2.23
20,2.265
21,2.162
22,2.162
23,2.178
24,2.23
25,2.306
26,2.315
27,2.31
28,2.322
29,2.271
30,2.218
31,2.094
32,2.108
33,2.054
34,2.131
35,2.176
36,2.266
37,2.325
38,2.481
39,2.58
40,2.491
41,2.523
42,2.485
43,2.532
44,2.608
45,2.527
46,2.458
47,2.535
48,2.422
49,2.459
50,2.546
51,2.642
52,2.568
53,2.509
54,2.433
55,2.337
56,2.386
57,2.429
58,2.472
59,2.518
60,2.614
61,2.698
62,2.666
63,2.642
64,2.556
65,2.584
66,2.455
67,2.267
68,2.554
69,2.724
70,2.982
71,3.0
72,2.838
73,2.961
74,3.001
75,2.946
76,2.985
77,2.96
78,2.997
79,2.98
80,2.991
81,2.98
82,2.997
83,2.985
84,2.997
85,2.982
86,2.994
87,2.988
88,2.994
89,2.988
90,2.994
91,2.988
92,2.994
93,2.988
94,2.994
95,2.988
96,2.994
97,2.988
98,2.994
99,2.988
100,2.994
101,2.988
