age,dfi
1,0.605
2,0.634
3,0.712
4,0.796
5,2.37
6,1.46
7,0.445
8,0.972
9,2.729
10,2.226
11,1.739
12,1.859
13,1.138
14,2.147
15,1.733
16,2.029
17,1.914
18,1.688
19,1.7
20,1.631
21,1.63
22,1.636
23,1.599
24,1.742
25,1.913
26,1.986
27,2.088
28,2.145
29,2.2
30,2.237
31,2.357
32,2.453
33,2.429
34,2.412
35,2.622
36,2.584
37,2.593
38,2.608
39,2.693
40,2.663
41,2.657
42,2.771
43,2.766
44,2.558
45,2.681
46,2.574
47,2.645
48,2.398
49,2.579
50,2.515
51,2.418
52,2.515
53,2.584
54,2.833
55,2.903
56,3.002
57,2.849
58,2.994
59,2.98
60,3.288
61,3.197
62,3.486
63,3.309
64,3.314
65,3.073
66,3.264
67,3.754
68,3.636
69,3.541
70,4.168
71,3.835
72,3.573
73,3.828
74,3.637
75,3.67
76,4.021
77,3.656
78,4.042
79,3.403
80,4.002
81,3.6
82,4.098
83,3.844
84,3.924
85,3.875
86,3.864
87,3.745
88,3.907
89,3.575
90,4.158
91,3.85
92,3.909
93,3.775
94,3.613
95,4.033
96,3.462
97,3.981
98,3.585
99,4.04
100,3.6
101,3.953
