age,dfi
1,1.419
2,1.251
3,1.819
4,1.529
5,1.909
6,1.617
7,1.583
8,1.645
9,1.541
10,1.468
11,1.614
12,1.716
13,1.681
14,1.721
15,1.832
16,1.784
17,1.887
18,1.993
19,1.951
20,1.821
21,1.807
22,1.949
23,2.067
24,2.142
25,2.15
26,2.157
27,2.131
28,2.238
29,2.273
30,2.286
31,2.37
32,2.419
33,2.384
34,2.521
35,2.651
36,2.587
37,2.7
38,2.661
39,2.681
40,2.661
41,2.666
42,2.605
43,2.652
44,2.566
45,2.661
46,2.774
47,2.71
48,2.759
49,2.841
50,2.81
51,2.862
52,2.822
53,2.805
54,2.65
55,2.735
56,2.596
57,2.471
58,2.496
59,2.418
60,2.262
61,2.22
62,2.381
63,2.638
64,2.77
65,2.639
66,2.726
67,2.766
68,2.956
69,2.973
70,3.031
71,3.031
72,3.139
73,3.257
74,3.266
75,3.222
76,3.328
77,3.31
78,3.341
79,3.414
80,3.414
81,3.483
82,3.495
83,3.545
84,3.544
85,3.544
86,3.544
87,3.537
88,3.548
89,3.548
90,3.548
91,3.548
92,3.548
93,3.548
94,3.548
95,3.548
96,3.548
97,3.548
98,3.548
99,3.548
100,3.548
101,3.548
