age,dfi
1,1.398
2,1.794
3,1.363
4,1.764
5,1.583
6,1.494
7,1.874
8,1.718
9,1.871
10,1.912
11,1.872
12,1.742
13,1.716
14,1.826
15,1.8
16,1.727
17,1.803
18,1.971
19,2.076
20,2.072
21,1.968
22,1.937
23,2.127
24,2.178
25,2.155
26,2.173
27,2.231
28,2.259
29,2.145
30,2.155
31,2.259
32,2.584
33,2.324
34,2.28
35,2.339
36,2.53
37,2.632
38,2.614
39,2.992
40,2.456
41,3.038
42,3.114
43,3.062
44,3.18
45,3.112
46,2.826
47,3.111
48,2.955
49,2.984
50,2.969
51,2.918
52,2.994
53,2.96
54,2.999
55,3.017
56,3.083
57,3.014
58,3.097
59,3.259
60,3.133
61,3.153
62,3.237
63,3.087
64,3.69
65,3.192
66,3.824
67,3.269
68,3.442
69,4.323
70,3.358
71,3.545
72,3.092
73,3.453
74,3.498
75,3.421
76,3.673
77,3.532
78,3.556
79,3.549
80,3.542
81,3.542
82,3.542
83,3.612
84,3.476
85,3.542
86,3.535
87,3.542
88,3.538
89,3.542
90,3.557
91,3.542
92,3.542
93,3.542
94,3.542
95,3.542
96,3.542
97,3.542
98,3.542
99,3.542
100,3.542
101,3.542
