age,dfi
1,0.969
2,1.539
3,1.308
4,1.332
5,1.4
6,1.874
7,1.588
8,1.704
9,1.591
10,1.619
11,1.673
12,1.627
13,1.623
14,1.76
15,1.828
16,1.917
17,1.884
18,1.943
19,1.964
20,1.978
21,1.921
22,1.976
23,2.013
24,2.104
25,2.043
26,2.187
27,2.14
28,2.14
29,2.231
30,2.144
31,2.197
32,2.193
33,2.223
34,2.332
35,2.368
36,2.396
37,2.285
38,2.235
39,2.314
40,2.321
41,2.338
42,2.318
43,2.41
44,2.36
45,2.498
46,2.451
47,2.431
48,2.508
49,2.414
50,2.334
51,2.51
52,2.438
53,2.453
54,2.345
55,2.41
56,2.468
57,2.426
58,2.419
59,2.398
60,2.585
61,2.493
62,2.594
63,2.628
64,2.498
65,2.533
66,2.402
67,2.3
68,2.39
69,2.501
70,2.629
71,2.684
72,2.618
73,2.604
74,2.628
75,2.639
76,2.656
77,2.652
78,2.672
79,2.677
80,2.677
81,2.71
82,2.705
83,2.787
84,2.787
85,2.747
86,2.756
87,2.756
88,2.747
89,2.747
90,2.743
91,2.743
92,2.721
93,2.721
94,2.721
95,2.721
96,2.721
97,2.721
98,2.721
99,2.721
100,2.721
101,2.721
