age,dfi
1,1.203
2,2.11
3,1.884
4,2.285
5,2.589
6,1.916
7,1.7
8,2.339
9,2.189
10,2.265
11,2.249
12,2.514
13,2.196
14,2.562
15,2.317
16,2.31
17,2.307
18,2.506
19,2.432
20,2.295
21,2.593
22,2.466
23,2.445
24,2.557
25,2.505
26,1.872
27,2.864
28,2.422
29,2.511
30,2.481
31,2.178
32,2.586
33,2.254
34,2.713
35,2.402
36,3.22
37,1.985
38,2.786
39,2.513
40,2.749
41,2.634
42,2.742
43,2.356
44,2.644
45,2.559
46,2.516
47,2.506
48,2.67
49,2.709
50,2.604
51,2.629
52,1.91
53,1.99
54,2.746
55,2.544
56,2.544
57,2.507
58,2.036
59,2.178
60,2.452
61,2.644
62,2.079
63,2.815
64,2.232
65,2.306
66,2.315
67,1.652
68,2.061
69,1.453
70,1.666
71,1.758
72,1.658
73,1.73
74,1.756
75,1.752
76,1.808
77,1.909
78,1.904
79,1.866
80,1.867
81,1.873
82,1.873
83,1.856
84,1.814
85,1.829
86,1.884
87,1.894
88,1.865
89,1.819
90,1.837
91,1.884
92,1.899
93,1.87
94,1.855
95,1.822
96,1.865
97,1.855
98,1.816
99,1.848
100,1.866
101,1.845
