age,dfi
1,1.095
2,1.316
3,0.799
4,1.859
5,1.32
6,1.514
7,1.584
8,1.608
9,1.408
10,1.538
11,1.356
12,1.384
13,1.52
14,1.643
15,1.763
16,1.753
17,1.837
18,1.922
19,1.818
20,1.864
21,1.925
22,1.963
23,1.652
24,1.846
25,1.862
26,2.079
27,2.146
28,2.066
29,2.183
30,2.163
31,1.968
32,2.287
33,2.312
34,2.312
35,2.604
36,2.059
37,2.423
38,2.284
39,2.496
40,2.303
41,2.395
42,2.035
43,2.333
44,2.599
45,2.738
46,2.821
47,2.882
48,2.845
49,2.711
50,3.151
51,3.081
52,3.119
53,3.05
54,3.363
55,3.117
56,3.225
57,3.098
58,2.606
59,3.069
60,2.831
61,3.064
62,2.771
63,3.034
64,3.209
65,2.982
66,2.073
67,2.955
68,1.647
69,1.469
70,1.733
71,1.795
72,1.832
73,1.848
74,1.919
75,1.935
76,1.917
77,1.954
78,1.993
79,2.011
80,2.025
81,2.01
82,2.026
83,2.036
84,2.053
85,2.051
86,2.062
87,2.078
88,2.09
89,2.1
90,2.145
91,2.157
92,2.162
93,2.235
94,2.222
95,2.236
96,2.252
97,2.255
98,2.254
99,2.247
100,2.252
101,2.249
