age,dfi
1,0.605
2,0.634
3,0.712
4,0.796
5,2.37
6,1.46
7,0.445
8,1.547
9,1.731
10,2.154
11,1.874
12,1.685
13,1.796
14,1.991
15,1.537
16,1.796
17,1.64
18,1.616
19,1.74
20,1.646
21,1.679
22,1.525
23,1.765
24,1.933
25,1.985
26,2.194
27,2.098
28,2.218
29,2.052
30,2.229
31,2.537
32,2.472
33,2.653
34,2.758
35,2.628
36,2.556
37,2.716
38,2.724
39,2.615
40,2.66
41,3.088
42,2.454
43,3.097
44,2.303
45,2.873
46,2.553
47,2.474
48,2.761
49,2.506
50,2.459
51,2.451
52,2.903
53,2.785
54,2.81
55,2.877
56,2.944
57,3.171
58,2.896
59,2.935
60,3.742
61,3.135
62,3.615
63,3.062
64,3.271
65,3.049
66,3.223
67,3.942
68,3.668
69,3.61
70,4.033
71,3.884
72,3.792
73,3.794
74,4.066
75,4.019
76,3.885
77,4.043
78,4.12
79,4.053
80,4.015
81,4.066
82,4.041
83,4.038
84,4.039
85,4.012
86,4.039
87,4.044
88,4.036
89,4.038
90,4.039
91,4.037
92,4.042
93,4.037
94,4.037
95,4.042
96,4.037
97,4.037
98,4.042
99,4.037
100,4.042
