age,dfi
1,1.001
2,0.842
3,0.902
4,1.199
5,1.134
6,1.435
7,1.216
8,1.284
9,1.35
10,1.446
11,1.496
12,1.548
13,1.444
14,1.645
15,1.777
16,1.709
17,1.665
18,1.815
19,1.642
20,1.612
21,1.705
22,1.8
23,1.723
24,1.977
25,2.067
26,1.998
27,1.975
28,1.948
29,1.982
30,2.301
31,2.064
32,2.14
33,2.106
34,1.948
35,2.166
36,2.157
37,1.925
38,2.237
39,2.454
40,2.184
41,2.406
42,2.237
43,2.31
44,2.475
45,2.41
46,2.452
47,3.037
48,2.472
49,2.845
50,2.333
51,2.702
52,2.892
53,2.847
54,2.752
55,2.797
56,2.735
57,2.815
58,2.738
59,2.567
60,2.887
61,2.726
62,2.893
63,2.813
64,2.493
65,2.375
66,2.596
67,2.562
68,2.721
69,2.803
70,2.722
71,2.8
72,2.797
73,2.888
74,2.835
75,2.807
76,2.84
77,2.825
78,2.841
79,2.838
80,2.845
81,2.843
82,2.845
83,2.848
84,2.849
85,2.852
86,2.852
87,2.853
88,2.829
89,2.85
90,2.845
91,2.846
92,2.85
93,2.854
94,2.856
95,2.856
96,2.856
97,2.856
98,2.856
99,2.856
100,2.856
101,2.856
