age,dfi
1,1.505
2,1.255
3,1.566
4,1.351
5,1.89
6,1.872
7,1.662
8,1.786
9,1.742
10,1.704
11,1.763
12,1.725
13,1.77
14,1.682
15,1.657
16,1.82
17,1.761
18,1.821
19,1.708
20,1.797
21,1.749
22,1.829
23,2.09
24,2.094
25,1.998
26,2.042
27,1.88
28,2.033
29,2.18
30,2.08
31,2.361
32,2.156
33,2.028
34,2.356
35,2.219
36,2.283
37,2.235
38,2.385
39,2.236
40,2.512
41,2.085
42,2.502
43,1.895
44,2.453
45,2.07
46,2.201
47,2.383
48,2.444
49,2.599
50,2.444
51,2.474
52,2.57
53,2.505
54,2.378
55,2.558
56,2.489
57,2.942
58,2.577
59,2.637
60,2.685
61,2.69
62,2.475
63,2.687
64,1.766
65,2.351
66,2.177
67,2.406
68,2.555
69,2.373
70,2.622
71,3.424
72,2.93
73,3.255
74,3.33
75,2.716
76,3.402
77,2.86
78,3.272
79,3.164
80,3.118
81,3.338
82,3.133
83,3.353
84,3.254
85,3.272
86,3.224
87,3.17
88,3.275
89,3.184
90,3.284
91,3.206
92,3.2
93,3.185
94,3.159
95,3.198
96,3.161
97,3.19
98,3.139
99,3.156
100,3.137
