age,dfi
1,1.034
2,1.161
3,0.943
4,1.48
5,1.147
6,1.912
7,1.238
8,1.588
9,1.498
10,1.556
11,1.193
12,1.402
13,1.445
14,1.616
15,1.502
16,1.97
17,1.951
18,1.928
19,2.092
20,1.694
21,1.857
22,1.493
23,1.688
24,1.957
25,1.885
26,2.149
27,2.038
28,2.182
29,2.265
30,2.167
31,2.09
32,2.158
33,2.167
34,1.95
35,2.077
36,2.733
37,1.758
38,2.597
39,2.527
40,2.345
41,2.544
42,2.471
43,2.322
44,2.961
45,2.373
46,1.595
47,2.219
48,1.89
49,2.626
50,2.228
51,2.489
52,2.267
53,2.376
54,2.914
55,2.785
56,2.664
57,2.6
58,2.71
59,2.926
60,2.738
61,2.396
62,2.157
63,2.624
64,3.137
65,2.727
66,2.696
67,2.695
68,2.561
69,2.485
70,2.931
71,2.63
72,2.735
73,2.693
74,2.793
75,2.713
76,2.862
77,2.833
78,2.818
79,2.824
80,2.818
81,2.812
82,2.813
83,2.81
84,2.808
85,2.808
86,2.807
87,2.806
88,2.806
89,2.806
90,2.806
91,2.806
92,2.806
93,2.806
94,2.806
95,2.806
96,2.805
97,2.803
98,2.802
99,2.801
100,2.8
