age,dfi
1,1.787
2,1.31
3,1.366
4,1.479
5,1.402
6,1.281
7,1.482
8,1.301
9,1.443
10,1.624
11,1.534
12,1.842
13,1.792
14,2.029
15,1.98
16,2.014
17,2.163
18,1.969
19,2.241
20,2.237
21,2.127
22,2.156
23,2.358
24,2.284
25,2.456
26,2.368
27,2.443
28,2.307
29,2.547
30,1.965
31,0.722
32,1.484
33,1.008
34,2.084
35,2.125
36,2.304
37,2.565
38,2.406
39,2.167
40,2.444
41,1.898
42,2.354
43,2.316
44,2.174
45,2.456
46,2.427
47,2.485
48,2.851
49,2.694
50,2.757
51,2.975
52,2.814
53,2.73
54,2.341
55,3.012
56,3.022
57,2.366
58,2.851
59,2.132
60,2.466
61,2.598
62,2.451
63,2.495
64,2.373
65,2.978
66,2.678
67,3.199
68,3.069
69,2.978
70,3.033
71,3.075
72,2.73
73,2.786
74,2.792
75,2.817
76,2.748
77,2.833
78,2.803
79,2.803
80,2.816
81,2.803
82,2.803
83,2.809
84,2.804
85,2.803
86,2.804
87,2.804
88,2.803
89,2.802
90,2.802
91,2.802
92,2.8
93,2.8
94,2.8
95,2.798
96,2.798
97,2.797
98,2.796
99,2.796
100,2.796
