age,dfi
1,1.209
2,1.558
3,1.564
4,1.279
5,1.569
6,1.575
7,1.823
8,1.654
9,1.705
10,1.747
11,1.812
12,1.89
13,1.969
14,1.913
15,2.069
16,1.978
17,2.031
18,2.064
19,2.123
20,2.227
21,2.224
22,2.181
23,2.19
24,2.298
25,2.188
26,2.254
27,2.253
28,2.387
29,2.253
30,2.275
31,2.146
32,2.275
33,2.203
34,2.355
35,2.228
36,1.974
37,2.505
38,2.143
39,2.221
40,2.103
41,2.484
42,2.302
43,2.015
44,2.286
45,2.257
46,2.172
47,2.218
48,2.096
49,2.503
50,2.087
51,2.25
52,2.238
53,3.055
54,1.992
55,2.924
56,2.809
57,2.484
58,3.066
59,2.891
60,2.529
61,2.802
62,2.795
63,2.492
64,2.654
65,2.892
66,2.507
67,3.088
68,2.484
69,2.871
70,3.03
71,2.989
72,2.796
73,3.055
74,2.872
75,3.239
76,3.018
77,3.068
78,3.008
79,3.126
80,3.082
81,3.052
82,2.982
83,3.073
84,2.997
85,3.027
86,3.032
87,3.002
88,3.01
89,3.0
90,3.002
91,3.009
92,3.008
93,3.003
94,2.996
95,2.991
96,2.991
97,2.996
98,2.974
99,2.926
100,2.919
