age,dfi
1,0.969
2,1.539
3,1.308
4,1.332
5,1.4
6,1.874
7,1.588
8,1.752
9,1.651
10,1.688
11,1.625
12,1.658
13,1.619
14,1.738
15,2.026
16,1.78
17,1.997
18,1.951
19,1.934
20,1.885
21,1.967
22,2.123
23,1.999
24,2.245
25,2.136
26,2.086
27,2.27
28,2.19
29,2.14
30,2.194
31,2.241
32,2.489
33,2.362
34,2.348
35,2.183
36,2.159
37,2.081
38,2.363
39,2.169
40,2.395
41,2.452
42,2.31
43,2.418
44,2.57
45,2.287
46,2.512
47,2.602
48,2.177
49,2.38
50,2.386
51,2.528
52,2.286
53,2.383
54,2.384
55,2.37
56,2.483
57,2.123
58,2.742
59,2.149
60,2.508
61,2.458
62,2.405
63,2.588
64,2.485
65,2.58
66,1.81
67,2.476
68,2.493
69,2.454
70,2.71
71,2.794
72,2.48
73,2.466
74,2.522
75,2.554
76,2.554
77,2.571
78,2.65
79,2.614
80,2.567
81,2.625
82,2.572
83,2.585
84,2.627
85,2.598
86,2.603
87,2.653
88,2.687
89,2.701
90,2.764
91,2.793
92,2.823
93,2.808
94,2.826
95,2.806
96,2.834
97,2.826
98,2.84
99,2.843
100,2.842
101,2.844
