age,dfi
1,1.892
2,1.368
3,1.838
4,1.652
5,1.844
6,1.611
7,1.484
8,1.578
9,1.448
10,1.657
11,1.736
12,1.934
13,1.998
14,1.979
15,1.988
16,2.042
17,2.129
18,2.176
19,2.155
20,2.07
21,2.119
22,2.144
23,2.098
24,1.917
25,2.13
26,2.053
27,2.04
28,2.225
29,1.784
30,1.735
31,1.774
32,1.84
33,2.327
34,1.873
35,2.113
36,2.441
37,1.904
38,2.588
39,2.516
40,2.592
41,2.5
42,2.551
43,2.592
44,2.442
45,2.493
46,2.547
47,2.517
48,2.55
49,2.566
50,2.757
51,2.204
52,2.677
53,2.531
54,3.059
55,2.834
56,2.902
57,2.522
58,3.041
59,2.453
60,2.835
61,2.739
62,2.433
63,2.839
64,2.699
65,3.337
66,2.931
67,2.92
68,3.556
69,2.855
70,2.932
71,2.993
72,3.096
73,2.961
74,2.969
75,3.028
76,2.986
77,2.981
78,2.935
79,2.954
80,2.905
81,2.892
82,2.898
83,2.864
84,2.853
85,2.849
86,2.825
87,2.83
88,2.813
89,2.808
90,2.81
91,2.808
92,2.807
93,2.807
94,2.807
95,2.806
96,2.805
97,2.803
98,2.802
99,2.801
100,2.8
