age,dfi
1,1.322
2,1.195
3,1.456
4,1.189
5,1.421
6,1.378
7,1.258
8,1.677
9,1.427
10,1.708
11,1.834
12,1.751
13,1.747
14,1.711
15,1.765
16,1.42
17,1.596
18,1.736
19,1.965
20,1.825
21,2.06
22,1.958
23,1.892
24,1.801
25,1.614
26,1.447
27,1.17
28,1.55
29,1.429
30,1.702
31,1.975
32,1.719
33,2.019
34,2.059
35,1.882
36,2.074
37,2.044
38,1.695
39,2.096
40,1.8
41,1.979
42,1.808
43,1.721
44,2.013
45,2.101
46,1.982
47,2.304
48,2.214
49,2.412
50,2.753
51,2.336
52,2.304
53,1.948
54,2.478
55,2.816
56,2.486
57,2.802
58,2.459
59,2.468
60,2.34
61,2.652
62,2.904
63,2.367
64,2.991
65,2.682
66,2.723
67,2.615
68,2.82
69,2.643
70,2.738
71,2.842
72,2.702
73,2.583
74,2.875
75,2.807
76,2.802
77,2.798
78,2.796
79,2.812
80,2.802
81,2.792
82,2.807
83,2.803
84,2.799
85,2.804
86,2.803
87,2.799
88,2.802
89,2.802
90,2.798
91,2.8
92,2.8
93,2.798
94,2.798
95,2.797
96,2.796
97,2.796
98,2.796
99,2.796
100,2.796
