age,dfi
1,1.175
2,1.272
3,1.31
4,1.657
5,1.389
6,1.753
7,1.596
8,1.726
9,1.651
10,1.753
11,1.766
12,2.098
13,2.016
14,2.018
15,2.043
16,2.004
17,2.115
18,1.926
19,2.213
20,2.056
21,2.141
22,1.914
23,1.449
24,1.684
25,2.133
26,2.531
27,2.307
28,2.071
29,2.206
30,2.06
31,2.262
32,2.149
33,2.025
34,2.312
35,2.223
36,2.26
37,2.086
38,2.066
39,2.316
40,2.26
41,2.078
42,2.462
43,2.032
44,2.448
45,2.115
46,1.939
47,2.135
48,1.985
49,2.255
50,1.371
51,1.451
52,2.128
53,2.162
54,2.428
55,2.105
56,2.258
57,2.244
58,1.898
59,2.442
60,2.28
61,2.472
62,2.329
63,2.338
64,2.328
65,2.876
66,1.82
67,2.555
68,1.881
69,2.533
70,2.946
71,2.413
72,2.668
73,2.955
74,2.24
75,2.744
76,2.461
77,2.617
78,2.896
79,2.943
80,2.825
81,2.892
82,2.88
83,2.817
84,2.849
85,2.82
86,2.82
87,2.816
88,2.811
89,2.808
90,2.809
91,2.808
92,2.806
93,2.806
94,2.806
95,2.806
96,2.805
97,2.803
98,2.802
99,2.801
100,2.8
