age,dfi
1,1.127
2,1.313
3,0.987
4,1.347
5,1.136
6,1.274
7,1.303
8,1.416
9,1.612
10,1.577
11,1.679
12,1.561
13,1.695
14,1.701
15,1.718
16,1.818
17,1.603
18,1.575
19,1.68
20,1.808
21,1.652
22,1.775
23,1.644
24,1.764
25,2.065
26,2.1
27,2.005
28,2.249
29,2.366
30,2.247
31,2.343
32,2.194
33,2.208
34,2.055
35,1.96
36,1.963
37,2.217
38,1.93
39,2.167
40,2.13
41,2.098
42,2.143
43,2.297
44,2.401
45,2.291
46,2.488
47,2.144
48,2.193
49,2.567
50,2.42
51,2.499
52,2.433
53,2.622
54,2.158
55,2.75
56,2.486
57,2.362
58,2.792
59,2.577
60,2.499
61,2.497
62,2.398
63,2.662
64,2.779
65,2.439
66,2.715
67,3.196
68,2.866
69,2.701
70,2.327
71,2.537
72,2.699
73,2.724
74,2.8
75,2.85
76,2.5
77,2.836
78,2.344
79,2.628
80,2.557
81,2.604
82,2.682
83,2.606
84,2.715
85,2.692
86,2.708
87,2.748
88,2.823
89,2.818
90,2.8
91,2.817
92,2.813
93,2.792
94,2.808
95,2.812
96,2.798
97,2.803
98,2.805
99,2.799
100,2.801
