age,dfi
1,1.413
2,1.361
3,1.559
4,1.52
5,1.508
6,1.895
7,1.325
8,1.828
9,1.701
10,2.102
11,2.101
12,1.967
13,2.04
14,1.851
15,1.936
16,2.013
17,1.923
18,1.941
19,2.008
20,2.24
21,1.925
22,2.263
23,2.196
24,2.052
25,2.05
26,2.596
27,2.428
28,2.192
29,2.41
30,2.773
31,2.128
32,2.741
33,2.481
34,2.367
35,2.341
36,2.467
37,2.488
38,2.429
39,2.158
40,2.508
41,2.072
42,2.348
43,2.13
44,2.222
45,2.146
46,1.92
47,2.111
48,2.355
49,2.348
50,1.93
51,2.373
52,2.074
53,2.659
54,2.634
55,2.322
56,2.825
57,2.563
58,2.67
59,2.486
60,2.948
61,2.329
62,2.684
63,2.736
64,2.496
65,2.928
66,2.534
67,2.496
68,2.915
69,2.368
70,2.996
71,2.8
72,2.695
73,2.94
74,2.878
75,2.792
76,2.923
77,2.827
78,2.874
79,2.85
80,2.825
81,2.826
82,2.811
83,2.807
84,2.811
85,2.807
86,2.807
87,2.807
88,2.807
89,2.806
90,2.806
91,2.806
92,2.806
93,2.806
94,2.806
95,2.806
96,2.805
97,2.803
98,2.802
99,2.801
100,2.8
