age,dfi
1,0.202
2,0.625
3,0.891
4,0.923
5,1.15
6,0.986
7,1.137
8,1.304
9,1.211
10,1.331
11,1.21
12,1.509
13,1.68
14,1.533
15,1.674
16,1.235
17,1.75
18,1.641
19,1.918
20,1.939
21,1.99
22,1.701
23,1.803
24,1.275
25,1.599
26,1.982
27,2.212
28,2.033
29,2.348
30,2.274
31,2.511
32,2.487
33,2.386
34,2.364
35,2.324
36,2.435
37,2.497
38,2.541
39,2.474
40,2.498
41,2.343
42,2.57
43,2.525
44,2.487
45,2.206
46,2.789
47,2.08
48,2.176
49,2.294
50,2.365
51,2.519
52,2.467
53,2.495
54,2.391
55,2.406
56,2.418
57,2.445
58,2.537
59,2.673
60,2.732
61,2.786
62,2.588
63,3.092
64,3.078
65,2.758
66,3.211
67,2.795
68,3.497
69,3.256
70,3.194
71,3.452
72,3.389
73,3.253
74,3.197
75,3.495
76,3.366
77,3.297
78,3.427
79,3.358
80,3.295
81,3.273
82,3.393
83,3.323
84,3.271
85,3.356
86,3.294
87,3.254
88,3.25
89,3.299
90,3.276
91,3.234
92,3.286
93,3.234
94,3.23
95,3.216
96,3.238
97,3.224
98,3.194
99,3.218
100,3.19
