age,dfi
1,0.444
2,1.078
3,1.239
4,1.112
5,1.116
6,1.171
7,1.159
8,1.352
9,1.382
10,1.509
11,1.415
12,1.801
13,1.527
14,1.748
15,1.807
16,1.961
17,2.082
18,2.077
19,2.102
20,2.225
21,2.006
22,2.135
23,2.087
24,2.186
25,2.186
26,1.997
27,2.2
28,1.732
29,1.685
30,1.647
31,1.622
32,2.043
33,2.084
34,2.085
35,2.433
36,2.352
37,2.247
38,2.695
39,2.402
40,2.534
41,2.62
42,2.946
43,3.025
44,2.754
45,3.182
46,2.645
47,2.911
48,3.048
49,2.99
50,3.245
51,2.914
52,3.394
53,3.401
54,3.349
55,3.302
56,2.951
57,3.387
58,2.935
59,3.257
60,3.145
61,3.087
62,3.192
63,2.842
64,2.749
65,3.099
66,3.241
67,3.103
68,3.019
69,3.592
70,3.169
71,3.733
72,3.063
73,3.489
74,3.342
75,3.642
76,3.061
77,3.495
78,3.792
79,3.358
80,3.51
81,3.253
82,3.595
83,3.333
84,3.383
85,3.723
86,3.34
87,3.407
88,3.381
89,3.431
90,3.311
91,3.346
92,3.477
93,3.308
94,3.349
95,3.29
96,3.334
97,3.274
98,3.291
99,3.355
100,3.23
