age,dfi
1,1.295
2,1.292
3,1.211
4,1.153
5,1.638
6,1.434
7,1.475
8,1.366
9,1.768
10,1.39
11,1.867
12,1.825
13,1.84
14,1.665
15,2.009
16,1.897
17,2.053
18,2.141
19,1.92
20,1.916
21,1.971
22,1.85
23,1.888
24,1.935
25,2.226
26,2.135
27,2.219
28,2.243
29,2.245
30,2.336
31,2.455
32,2.309
33,2.431
34,2.495
35,2.681
36,2.543
37,2.39
38,3.077
39,2.487
40,2.744
41,2.586
42,2.561
43,2.833
44,2.728
45,2.711
46,2.806
47,2.62
48,2.729
49,2.289
50,2.48
51,2.976
52,2.246
53,2.542
54,2.486
55,2.587
56,2.09
57,2.478
58,2.37
59,2.503
60,2.632
61,2.49
62,2.454
63,1.973
64,3.68
65,2.695
66,2.651
67,2.33
68,2.689
69,2.984
70,2.685
71,2.786
72,2.974
73,2.856
74,2.84
75,2.891
76,2.859
77,2.858
78,2.831
79,2.814
80,2.818
81,2.814
82,2.809
83,2.81
84,2.808
85,2.807
86,2.806
87,2.806
88,2.806
89,2.806
90,2.806
91,2.806
92,2.806
93,2.806
94,2.806
95,2.806
96,2.805
97,2.803
98,2.802
99,2.801
100,2.8
