age,dfi
1,1.223
2,1.002
3,0.863
4,1.164
5,1.149
6,1.595
7,1.424
8,1.552
9,1.669
10,1.598
11,1.886
12,1.637
13,1.707
14,1.77
15,1.623
16,1.626
17,1.724
18,1.83
19,1.95
20,1.865
21,1.9
22,1.956
23,2.051
24,1.958
25,1.976
26,2.142
27,2.042
28,2.065
29,2.09
30,2.137
31,2.208
32,2.386
33,2.144
34,2.4
35,2.38
36,2.27
37,2.271
38,2.186
39,2.505
40,2.255
41,2.228
42,2.289
43,2.242
44,2.364
45,2.293
46,2.502
47,2.898
48,2.816
49,2.515
50,2.984
51,2.486
52,2.712
53,3.043
54,2.907
55,2.673
56,3.088
57,2.526
58,2.773
59,2.481
60,2.636
61,2.722
62,2.55
63,2.745
64,2.566
65,2.349
66,2.213
67,2.234
68,2.25
69,2.184
70,2.167
71,2.236
72,2.296
73,2.169
74,2.242
75,2.269
76,2.238
77,2.222
78,2.203
79,2.221
80,2.194
81,2.168
82,2.16
83,2.178
84,2.192
85,2.204
86,2.223
87,2.239
88,2.231
89,2.224
90,2.224
91,2.213
92,2.194
93,2.172
94,2.165
95,2.171
96,2.18
97,2.198
98,2.215
99,2.239
100,2.232
