age,dfi
1,1.445
2,1.212
3,0.771
4,1.403
5,1.555
6,1.488
7,2.002
8,1.547
9,1.691
10,1.648
11,1.608
12,1.771
13,1.785
14,1.986
15,1.865
16,1.895
17,1.652
18,1.592
19,1.689
20,1.86
21,1.968
22,1.669
23,1.919
24,1.863
25,2.0
26,1.924
27,1.794
28,1.925
29,1.959
30,1.919
31,2.082
32,1.887
33,2.017
34,2.218
35,1.933
36,2.354
37,2.287
38,1.937
39,2.25
40,1.819
41,2.567
42,2.285
43,2.122
44,2.054
45,2.331
46,2.219
47,2.383
48,2.529
49,2.501
50,2.501
51,2.704
52,2.669
53,2.765
54,2.483
55,2.708
56,2.922
57,2.68
58,3.085
59,2.637
60,3.107
61,2.453
62,2.833
63,2.913
64,2.865
65,2.724
66,3.077
67,2.96
68,2.833
69,3.005
70,2.655
71,3.188
72,2.657
73,3.078
74,2.766
75,3.045
76,3.512
77,3.225
78,3.193
79,3.083
80,2.963
81,3.174
82,3.335
83,3.334
84,3.192
85,3.146
86,3.19
87,3.152
88,3.166
89,3.29
90,3.298
91,3.139
92,3.142
93,3.143
94,3.128
95,3.162
96,3.177
97,3.184
98,3.135
99,3.143
100,3.122
