age,dfi
1,1.513
2,1.327
3,1.665
4,1.257
5,1.526
6,1.612
7,1.34
8,1.542
9,1.484
10,1.295
11,1.458
12,1.518
13,1.324
14,1.562
15,1.273
16,1.465
17,1.618
18,1.778
19,1.747
20,1.829
21,1.814
22,2.0
23,2.147
24,2.022
25,2.05
26,1.914
27,2.368
28,1.607
29,2.37
30,1.911
31,2.274
32,2.416
33,1.862
34,2.197
35,2.257
36,1.852
37,2.138
38,2.378
39,1.889
40,2.263
41,2.281
42,2.083
43,2.353
44,1.713
45,2.268
46,2.051
47,1.815
48,2.334
49,2.422
50,2.268
51,2.094
52,2.595
53,2.539
54,2.614
55,2.964
56,2.82
57,3.088
58,2.937
59,2.587
60,2.517
61,3.413
62,2.977
63,3.125
64,2.886
65,3.366
66,3.141
67,3.234
68,3.529
69,3.229
70,3.225
71,3.304
72,3.34
73,3.415
74,3.342
75,3.509
76,3.242
77,3.33
78,3.286
79,3.313
80,3.38
81,3.303
82,3.417
83,3.241
84,3.317
85,3.238
86,3.284
87,3.302
88,3.252
89,3.333
90,3.233
91,3.269
92,3.228
93,3.237
94,3.239
95,3.224
96,3.276
97,3.22
98,3.221
99,3.212
100,3.207
